,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,7.8,7.52,0.63,2.69,3.62,0.63,0.3,58.27,-0.37,4.88,6.56,0.08,0.93,-0.09,0.62,2.64,3.55,0.48,0.52,inf,45.16,23.59,17.55,8.45,8.44,4.03,8.91,0.48,16.43,inf
2015,8.36,5.23,0.56,2.91,2.91,0.54,0.28,6.65,-0.35,4.87,4.87,1.05,9.9,0.15,0.44,2.3,2.3,0.5,0.5,inf,44.35,18.36,18.36,10.23,10.62,5.28,10.53,0.52,22.12,23.72
2016,5.75,2.38,0.62,inf,1.18,0.75,0.19,8.05,-0.28,inf,1.25,3.36,12.95,0.01,0.11,inf,0.21,0.31,0.63,1.08,43.55,inf,63.88,31.57,25.96,8.04,20.16,0.25,20.84,129.12
2017,31.43,4.51,1.38,2.37,3.17,0.45,0.39,-32.56,-0.58,3.1,4.15,3.62,11.86,0.58,0.44,0.76,1.02,0.29,0.69,0.96,29.97,19.07,14.26,10.02,30.54,8.73,20.91,0.87,53.41,50.44
2018,7.24,5.93,2.32,3.11,3.77,0.9,0.77,6.65,-1.28,3.24,3.93,6.32,16.13,0.08,0.12,0.17,0.2,0.33,0.64,1.42,36.32,29.03,23.94,15.22,39.19,13.06,28.35,0.86,79.28,7.96
2019,0.84,18.06,2.13,5.4,7.88,1.03,0.84,7.41,-1.25,5.65,8.25,1.99,16.9,inf,0.11,0.28,0.41,0.4,0.6,1.54,26.79,19.04,13.04,5.69,11.78,4.67,14.5,0.82,31.46,21.48
2020,3.08,12.53,2.67,4.87,6.16,1.19,1.02,6.98,-1.75,4.6,5.82,3.89,18.27,inf,-0.23,-0.42,-0.53,0.38,0.61,1.54,34.5,24.47,19.35,9.5,21.31,8.16,21.1,0.86,35.12,33.16
2021,15.01,4.9,4.25,3.07,3.3,1.55,1.56,9.28,-2.85,3.03,3.26,21.02,24.24,inf,-0.06,-0.05,-0.05,0.37,0.63,1.58,44.56,50.3,46.82,31.56,86.72,31.77,50.39,1.01,47.87,47.86
2022,14.9,7.34,4.13,3.7,4.09,1.34,1.62,8.79,-2.87,3.39,3.74,12.76,22.67,-0.22,-0.01,-0.01,-0.01,0.39,0.61,1.74,44.77,36.14,32.74,18.24,57.22,22.12,44.37,1.21,19.21,34.37
2023,15.51,7.05,3.97,3.56,3.93,1.29,1.56,8.44,-2.76,2.71,2.99,12.76,22.67,-0.21,-0.01,-0.01,-0.01,0.39,0.61,1.74,44.77,36.14,32.74,18.24,56.29,22.12,44.37,1.21,19.21,34.37
