,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,0.99,14.32,1.82,inf,8.99,2.14,0.6,11.22,-0.79,inf,11.28,2.53,19.88,0.13,0.5,inf,2.28,0.41,0.59,1.24,28.47,inf,23.77,14.93,13.78,5.68,11.72,0.38,10.12,22.5
2015,1.31,25.08,2.09,inf,10.66,2.22,0.73,9.49,-0.97,inf,15.22,1.83,21.93,-0.91,0.85,inf,4.56,0.36,0.64,1.48,27.53,inf,20.82,8.85,7.91,2.89,8.07,0.33,12.55,7.78
2016,2.52,7.79,0.73,inf,3.3,0.85,0.29,2.47,-0.41,inf,7.09,2.5,26.66,0.21,0.96,inf,3.79,0.36,0.64,1.72,26.19,inf,25.63,10.88,10.72,3.84,8.76,0.35,17.67,17.52
2017,1.45,14.29,2.08,inf,8.79,2.04,0.76,4.72,-1.17,inf,11.97,1.35,9.27,0.2,0.75,inf,3.19,0.39,0.61,1.25,32.0,inf,23.28,14.31,14.45,5.66,9.39,0.4,21.61,46.47
2018,2.82,21.08,1.98,inf,9.49,1.97,0.7,3.03,-1.09,inf,13.01,0.86,9.19,-0.58,0.75,inf,3.53,0.36,0.64,2.2,25.93,inf,20.77,9.35,9.55,3.45,8.77,0.37,16.99,18.39
2019,2.77,13.51,2.34,4.74,7.28,2.34,0.75,3.59,-1.12,6.07,9.32,1.76,10.15,inf,0.71,1.33,2.04,0.35,0.65,2.59,31.86,49.33,32.1,17.3,18.84,6.55,13.91,0.38,14.03,17.44
2020,1.98,10.45,2.89,4.37,6.25,2.25,0.8,5.54,-1.12,6.43,9.19,2.62,9.45,inf,1.36,2.06,2.94,0.28,0.72,2.01,36.1,51.48,36.03,21.54,27.7,7.65,12.9,0.36,12.98,34.98
2021,6.77,8.23,2.52,inf,5.05,2.13,0.85,4.8,-1.25,inf,6.97,4.18,13.68,inf,1.16,inf,1.91,0.32,0.68,1.74,42.31,inf,42.18,25.89,37.15,11.93,19.64,0.46,16.99,39.15
2022,4.27,6.92,1.72,2.26,3.83,1.49,0.52,3.4,-0.77,4.04,6.86,3.83,15.4,0.23,1.36,1.79,3.03,0.3,0.7,1.87,38.37,66.1,38.94,21.55,24.88,7.51,14.39,0.35,16.99,36.73
2023,4.19,8.78,1.65,2.4,4.31,1.52,0.51,2.84,-0.77,4.17,7.49,3.08,16.35,-0.34,1.22,1.77,3.17,0.31,0.69,2.11,34.59,63.29,35.22,17.3,18.82,5.78,12.87,0.33,16.99,30.86
