,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,59.06,3.16,inf,18.08,4.99,1.96,16.32,-2.61,inf,18.02,0.47,8.79,-0.12,-0.01,inf,-0.06,0.62,0.38,1.94,74.55,inf,27.59,8.44,5.35,3.33,9.49,0.39,inf,inf
2015,3.0,17.07,1.95,inf,9.19,2.24,1.13,16.56,-1.42,inf,9.52,0.83,7.25,0.21,0.07,inf,0.33,0.58,0.42,1.49,73.66,inf,24.39,13.13,11.41,6.61,10.31,0.5,57.57,inf
2016,8.8,13.05,2.56,inf,10.7,2.69,1.47,32.17,-1.96,inf,10.94,1.48,7.52,0.17,0.06,inf,0.25,0.57,0.42,1.23,74.41,inf,25.13,20.6,19.61,11.27,16.9,0.55,23.62,inf
2017,4.41,23.83,3.73,inf,14.52,4.26,2.5,14.1,-3.54,inf,14.6,1.3,8.31,-2.84,0.02,inf,0.08,0.67,0.33,2.54,76.03,inf,29.32,17.86,15.66,10.5,13.79,0.59,17.65,75.48
2018,5.61,9.19,1.55,inf,5.56,1.89,1.03,-55.12,-1.42,inf,5.76,1.4,8.31,1.29,0.05,inf,0.19,0.66,0.34,0.94,80.92,inf,33.96,20.55,16.86,11.19,14.31,0.54,10.0,inf
2019,3.52,26.75,7.37,10.66,17.38,5.25,3.14,23.16,-4.28,11.51,18.76,1.39,5.03,inf,0.59,0.85,1.39,0.42,0.58,1.97,81.05,49.19,30.18,19.61,27.53,11.62,15.58,0.59,6.05,25.52
2020,0.84,25.34,5.9,10.17,16.31,4.9,2.25,20.23,-3.58,10.8,17.31,1.38,5.93,inf,0.36,0.63,1.0,0.38,0.62,1.43,81.59,48.21,30.07,19.35,23.29,8.9,14.89,0.46,3.21,11.54
2021,12.26,13.12,3.79,4.79,7.54,2.29,1.09,-3.51,-1.52,6.26,9.85,1.29,4.46,inf,1.16,1.47,2.31,0.29,0.71,0.48,79.69,47.81,30.37,17.45,28.89,8.31,13.13,0.48,1.31,-2.0
2022,4.35,7.47,1.15,1.76,3.09,0.83,0.36,2.52,-0.51,3.39,5.95,0.79,5.1,-0.18,1.07,1.63,2.86,0.31,0.69,1.88,79.88,46.94,26.74,11.05,15.43,4.76,11.29,0.43,1.31,-11.22
2023,6.94,4.68,0.72,1.1,1.94,0.52,0.22,1.58,-0.32,2.73,4.8,0.79,5.1,-0.11,1.07,1.63,2.86,0.31,0.69,1.88,79.88,46.94,26.74,11.05,15.43,4.76,11.29,0.43,1.31,-11.22
