,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.1,12.06,0.48,inf,5.3,0.66,0.22,0.51,-0.84,inf,11.31,0.25,6.27,-0.35,0.54,inf,6.01,0.46,0.48,2.43,34.29,inf,12.43,5.46,3.94,1.83,3.61,0.34,-7.96,-17.07
2015,4.62,11.96,0.45,inf,6.07,0.6,0.24,0.51,-1.02,inf,13.43,0.23,6.25,-2.2,0.54,inf,7.35,0.53,0.43,2.58,29.07,inf,9.91,5.04,3.75,1.99,3.39,0.4,-13.55,-13.37
2016,4.32,81.68,0.42,inf,16.29,0.7,0.24,0.59,-0.77,inf,29.6,0.04,6.9,-0.95,0.34,inf,13.32,0.58,0.4,2.54,28.63,inf,4.3,0.86,0.51,0.3,0.91,0.35,-17.31,inf
2017,3.18,8.54,0.57,inf,5.62,0.68,0.32,0.69,-1.11,inf,8.14,0.48,7.14,0.01,0.26,inf,2.52,0.56,0.42,2.87,28.56,inf,12.05,7.92,6.7,3.72,5.65,0.47,-8.06,5.12
2018,4.09,8.33,1.07,inf,6.48,1.1,0.55,1.15,-2.51,inf,8.41,0.49,3.84,0.08,0.32,inf,1.92,0.52,0.45,2.59,32.68,inf,16.95,13.19,12.83,6.62,9.11,0.5,0.95,18.56
2019,0.89,15.96,2.14,13.41,13.12,2.8,1.24,2.29,-6.04,12.31,12.05,0.96,7.15,inf,-0.17,-1.1,-1.07,0.58,0.39,3.15,35.7,20.87,21.33,17.54,13.4,7.79,10.95,0.44,16.63,47.29
2020,1.75,13.44,1.97,12.23,11.48,2.6,1.05,1.87,-4.61,12.56,11.8,0.91,6.22,inf,0.05,0.33,0.31,0.53,0.44,3.68,35.26,21.27,22.65,19.35,14.65,7.81,10.33,0.4,18.29,54.84
2021,4.07,9.21,0.91,6.66,7.0,1.43,0.47,0.99,-1.44,8.19,8.61,0.65,6.54,inf,0.21,1.53,1.61,0.52,0.46,3.51,36.67,21.53,20.49,15.57,9.87,5.15,7.38,0.33,20.68,115.5
2022,6.39,9.45,0.49,2.44,2.47,0.84,0.25,0.51,-0.73,4.69,4.76,0.36,7.01,-0.22,0.47,2.25,2.29,0.49,0.49,4.0,29.63,34.66,34.13,8.93,5.38,2.64,10.75,0.3,11.47,14.18
2023,7.18,8.41,0.44,2.09,2.2,0.75,0.22,0.45,-0.65,4.25,4.49,0.36,7.01,-0.19,0.45,2.17,2.29,0.51,0.49,4.0,29.63,36.02,34.13,8.93,5.19,2.64,10.75,0.3,11.47,14.18
