,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.31,7.51,0.4,inf,5.69,0.36,0.04,0.75,-0.12,inf,6.31,0.73,13.74,-0.27,inf,inf,inf,0.09,0.91,inf,10.51,inf,6.41,4.85,5.29,0.48,inf,0.1,4.5,-0.26
2015,1.35,6.53,0.43,inf,4.65,0.34,0.05,1.71,-0.12,inf,4.9,0.94,14.28,0.23,inf,inf,inf,0.11,0.89,inf,11.04,inf,7.37,5.24,6.49,0.69,inf,0.13,10.56,3.5
2016,3.32,4.86,0.33,inf,3.43,0.29,0.04,0.62,-0.13,inf,3.63,1.03,15.24,0.61,inf,inf,inf,0.11,0.89,inf,16.22,inf,8.32,5.88,6.55,0.75,inf,0.13,6.64,7.35
2017,2.42,10.08,0.36,inf,11.19,0.43,0.04,0.33,-0.11,inf,11.68,0.56,15.8,-0.22,inf,inf,inf,0.11,0.89,inf,18.05,inf,3.87,4.3,3.49,0.39,inf,0.09,1.93,-9.15
2018,inf,8.79,0.32,inf,6.25,0.52,0.04,0.25,-0.11,inf,6.83,0.6,16.23,1.26,inf,inf,inf,0.11,0.89,inf,13.66,inf,8.36,5.94,3.65,0.4,inf,0.07,-4.36,-10.22
2019,inf,11.29,0.52,7.72,7.86,0.79,0.07,0.64,-0.19,7.76,7.9,0.78,16.8,inf,inf,inf,inf,0.12,0.88,inf,24.25,10.21,10.04,6.98,4.58,0.57,inf,0.08,-6.24,0.83
2020,inf,10.52,0.51,inf,7.76,1.07,0.05,0.25,-0.12,inf,7.81,0.85,17.41,inf,inf,inf,inf,0.09,0.91,99.82,12.85,inf,13.75,10.14,4.81,0.46,inf,0.04,-14.49,-2.44
2021,0.26,8.75,0.41,inf,5.7,0.51,0.03,0.84,-0.03,inf,5.7,0.83,17.84,inf,inf,inf,inf,0.07,0.93,35.05,21.06,inf,8.99,5.85,4.72,0.31,inf,0.05,-4.08,-4.2
2022,0.58,6.92,0.49,inf,4.7,0.28,0.03,0.67,-0.03,inf,4.69,1.35,19.15,0.11,inf,inf,inf,0.06,0.94,18.27,16.44,inf,6.0,4.07,7.23,0.45,inf,0.11,20.48,19.19
2023,2.25,7.01,0.49,inf,4.76,0.29,0.03,0.67,-0.03,inf,4.76,1.35,19.15,inf,inf,inf,inf,0.06,0.94,18.27,16.44,inf,6.0,4.07,7.04,0.45,inf,0.11,20.48,19.19
