,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,8.1,4.04,0.43,inf,2.57,0.67,0.06,-0.62,-0.11,inf,2.57,0.06,0.58,9.2,inf,inf,inf,0.22,0.78,0.83,37.96,inf,26.0,16.56,6.8,1.48,inf,0.09,9.24,47.45
2015,15.19,2.98,0.39,inf,1.67,0.51,0.06,-0.49,-0.1,inf,1.67,0.08,0.65,0.08,inf,inf,inf,0.16,0.84,0.76,38.24,inf,30.57,17.16,12.94,2.06,inf,0.12,12.08,11.86
2016,0.11,637.46,42.51,inf,195.55,51.69,5.88,-38.9,-9.66,inf,195.55,0.04,0.66,-13.42,inf,inf,inf,0.14,0.86,0.72,49.02,inf,26.43,8.11,6.67,0.92,inf,0.11,10.63,10.71
2017,2.53,11.49,0.39,inf,1.95,0.52,0.04,-0.16,-0.06,inf,1.95,2.18,63.59,-0.23,inf,inf,inf,0.11,0.89,0.53,32.3,inf,26.78,4.54,3.42,0.38,inf,0.08,8.91,-17.65
2018,2.68,6.49,0.37,inf,2.59,0.54,0.04,-0.11,-0.05,inf,2.59,3.68,65.39,0.09,inf,inf,inf,0.1,0.9,0.46,27.99,inf,20.95,8.37,5.63,0.58,inf,0.07,7.86,-9.78
2019,4.27,4.31,0.54,3.14,2.9,0.79,0.06,-0.22,-0.09,3.14,2.9,9.29,74.18,inf,inf,inf,inf,0.11,0.89,0.57,34.43,25.08,27.13,18.28,12.52,1.34,inf,0.07,6.35,8.48
2020,8.49,4.71,0.52,inf,3.09,1.32,0.06,2.48,-0.06,inf,3.09,8.96,81.52,inf,inf,inf,inf,0.12,0.88,inf,37.94,inf,42.64,27.94,10.99,1.28,inf,0.05,-8.12,1.3
2021,6.29,1.66,0.42,inf,0.9,0.87,0.05,0.71,-0.05,inf,0.9,24.89,99.34,inf,inf,inf,inf,0.11,0.89,inf,36.66,inf,96.41,52.26,25.05,2.84,inf,0.05,-2.61,41.37
2022,13.75,2.49,0.58,inf,1.42,0.87,0.08,3.15,-0.08,inf,1.42,20.02,86.36,0.05,inf,inf,inf,0.14,0.86,inf,33.15,inf,61.79,35.05,23.18,3.24,inf,0.09,17.64,77.05
2023,9.81,3.5,0.81,inf,1.98,1.23,0.11,4.41,-0.12,inf,1.98,20.02,86.36,0.07,inf,inf,inf,0.14,0.86,inf,33.15,inf,61.79,35.05,23.18,3.24,inf,0.09,17.64,77.05
