,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.11,8.38,inf,0.99,inf,3.66,0.41,0.59,0.7,34.24,inf,25.01,12.37,13.3,5.41,9.61,0.44,6.12,-8.96
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.87,8.78,inf,0.99,inf,4.24,0.38,0.62,0.83,33.95,inf,22.09,9.32,9.91,3.73,8.23,0.4,7.14,-7.59
2016,inf,3.87,0.49,inf,1.77,0.49,0.21,-2.54,-0.24,inf,inf,1.23,9.71,0.09,0.75,inf,2.73,0.44,0.56,0.54,32.65,inf,27.76,12.73,12.64,5.51,10.87,0.43,2.76,-4.33
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.36,10.46,inf,0.63,inf,2.49,0.45,0.55,0.68,33.95,inf,25.84,13.21,12.97,5.89,10.32,0.45,3.16,0.94
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.53,11.31,inf,0.56,inf,2.3,0.48,0.52,0.69,33.54,inf,25.19,14.0,13.57,6.5,10.64,0.46,4.17,2.13
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.48,12.07,inf,0.58,1.22,2.3,0.38,0.62,1.01,25.71,61.36,32.57,15.73,12.27,4.69,11.0,0.3,0.88,5.85
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.27,12.68,inf,0.41,0.89,1.85,0.39,0.61,0.88,30.16,55.84,26.71,11.94,9.98,3.87,10.23,0.32,2.59,7.78
2021,0.7,22.08,3.19,6.26,10.96,3.49,1.15,54.91,-1.44,6.55,11.46,2.06,14.26,inf,0.51,1.01,1.76,0.36,0.64,1.12,34.24,55.7,31.83,15.8,14.43,5.21,11.59,0.33,6.19,10.87
2022,2.33,8.58,1.36,2.64,4.19,1.34,0.52,-11.62,-0.6,inf,inf,2.57,16.22,0.34,0.63,1.22,1.94,0.38,0.62,0.76,37.85,50.87,32.01,15.63,15.85,6.02,14.57,0.38,9.87,13.64
2023,1.91,10.5,1.67,3.23,5.13,1.64,0.63,-14.22,-0.73,4.17,6.63,2.57,16.22,0.42,0.63,1.22,1.94,0.38,0.62,0.76,37.85,50.87,32.01,15.63,15.85,6.02,14.57,0.38,9.87,13.64
