,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.45,13.8,4.38,5.73,6.2,2.81,0.88,11.33,-6.69,5.58,6.05,1.12,3.54,inf,-0.11,-0.14,-0.16,0.2,0.8,1.1,100.0,49.13,45.36,20.4,31.76,6.35,53.31,0.31,inf,inf
2015,5.53,10.59,3.19,4.36,4.72,2.06,0.64,5.79,-2.72,4.73,5.12,1.27,4.24,0.61,0.27,0.37,0.4,0.2,0.77,1.17,100.0,47.16,43.59,19.41,30.07,6.01,33.68,0.31,12.5,17.97
2016,3.83,17.91,5.08,6.39,7.25,2.99,0.96,10.94,-4.62,6.87,7.79,1.32,4.67,4.7,0.38,0.48,0.54,0.19,0.78,1.12,100.0,46.81,41.3,16.7,28.36,5.34,33.57,0.32,12.29,10.09
2017,0.94,29.1,8.2,11.63,13.32,5.5,1.36,9.28,-5.69,12.66,14.51,1.67,5.91,1.12,0.73,1.03,1.18,0.16,0.84,1.23,100.0,47.27,41.26,18.89,28.19,4.51,22.65,0.24,13.71,61.93
2018,0.82,33.14,8.23,13.6,16.44,5.29,1.45,9.2,-5.83,15.22,18.4,1.85,7.43,1.6,0.98,1.62,1.96,0.18,0.82,1.27,92.47,38.91,32.18,15.97,24.84,4.38,17.21,0.27,21.43,19.33
2019,1.01,144.44,7.81,13.16,18.99,3.7,0.94,98.71,-2.71,16.12,23.26,0.3,5.61,inf,1.76,2.96,4.28,0.12,0.88,1.01,92.07,28.09,19.47,2.56,5.41,0.65,10.14,0.26,19.77,-20.92
2020,inf,-2.97,78.07,-2.99,-2.53,5.69,0.7,-38.18,-1.8,-3.46,-2.93,-6.92,0.26,inf,12.3,-0.47,-0.4,0.01,0.99,0.97,82.8,-190.54,-224.58,-191.51,inf,-23.48,-109.51,0.12,-6.66,inf
2021,inf,-6.34,8.04,-12.84,-6.8,3.66,0.61,-8.01,-1.53,-12.86,-6.81,-2.12,1.67,inf,0.01,-0.01,-0.01,0.08,0.92,0.89,100.0,-28.46,-53.72,-57.68,-126.93,-9.61,-36.79,0.17,-4.94,inf
2022,inf,-2.87,3.93,7.47,-33.13,1.02,0.32,-1.07,-0.64,7.97,-35.31,-1.56,1.14,0.32,0.26,0.49,-2.18,0.08,0.92,0.63,100.0,13.63,-3.08,-35.48,-136.96,-11.06,-10.22,0.31,0.61,inf
2023,inf,-1.99,2.72,5.18,-22.95,0.71,0.22,-0.74,-0.44,5.67,-25.12,-1.56,1.14,0.22,0.26,0.49,-2.18,0.08,0.92,0.63,100.0,13.63,-3.08,-35.48,-136.96,-11.06,-10.22,0.31,0.61,inf
