,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,7.86,29.66,1.62,inf,13.11,1.52,0.79,3.38,-1.16,inf,15.33,0.55,10.06,0.74,0.27,inf,2.22,0.49,0.51,3.84,23.82,inf,11.56,5.11,5.45,2.67,5.22,0.52,16.87,0.53
2015,0.39,23.3,1.51,inf,10.61,1.32,0.78,3.5,-1.21,inf,11.68,0.69,10.59,0.93,0.15,inf,1.06,0.52,0.48,2.71,26.54,inf,12.44,5.66,6.48,3.35,6.45,0.59,16.81,-3.76
2016,6.87,24.36,3.63,inf,16.44,2.66,1.85,10.63,-2.69,inf,17.7,1.46,9.83,0.22,0.28,inf,1.25,0.51,0.49,2.28,28.67,inf,16.17,10.91,14.9,7.61,11.54,0.7,13.24,17.85
2017,2.16,14.54,2.73,inf,9.77,1.96,1.32,7.42,-2.06,inf,10.58,2.04,10.84,0.36,0.22,inf,0.8,0.48,0.52,1.98,30.89,inf,20.01,13.45,18.79,9.09,13.39,0.68,9.67,24.64
2018,4.86,18.81,3.56,inf,12.39,2.34,1.59,7.7,-2.52,inf,13.29,1.05,5.55,5.5,0.26,inf,0.89,0.45,0.55,2.3,30.34,inf,18.89,12.44,18.95,8.48,12.75,0.68,9.97,40.23
2019,3.32,30.9,5.49,10.95,17.23,3.32,1.89,13.07,-2.67,11.81,18.57,0.99,5.56,inf,0.43,0.85,1.34,0.35,0.65,1.99,30.58,30.33,19.28,10.75,17.76,6.13,13.46,0.57,11.59,29.49
2020,2.73,33.37,4.9,10.24,17.91,2.89,1.55,11.13,-2.35,11.27,19.72,0.81,5.52,inf,0.49,1.03,1.8,0.32,0.68,1.69,27.25,28.18,16.11,8.65,14.68,4.65,10.81,0.54,9.42,19.07
2021,5.32,16.35,3.1,5.42,8.57,1.48,0.94,10.68,-1.32,7.45,11.8,1.1,5.8,inf,1.17,2.04,3.22,0.3,0.69,1.44,29.1,27.27,17.23,9.04,18.96,5.76,10.88,0.64,13.06,8.87
2022,6.5,18.43,2.1,4.77,7.72,1.27,0.73,4.9,-1.05,6.76,10.94,0.84,7.36,-1.53,0.88,1.99,3.22,0.34,0.65,1.94,27.11,26.66,16.47,6.9,11.48,3.95,10.01,0.57,13.37,-0.81
2023,2.03,17.32,1.97,4.48,7.25,1.19,0.68,4.61,-0.99,6.47,10.48,0.84,7.36,-1.44,0.88,1.99,3.22,0.35,0.65,1.94,27.11,26.66,16.47,6.9,11.4,3.95,10.01,0.57,13.37,-0.81
