,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.57,20.35,15.2,17.12,19.2,8.48,3.51,19.19,-13.11,17.99,20.18,2.05,2.74,1.0,0.78,0.87,0.98,0.23,0.77,1.33,60.51,49.54,44.16,41.68,74.72,17.24,15.71,0.41,17.53,15.99
2015,2.29,15.04,8.1,10.1,12.19,4.75,1.76,11.45,-3.05,12.4,14.97,2.23,4.15,1.66,1.85,2.3,2.78,0.22,0.66,1.57,52.25,47.02,38.95,31.57,53.85,11.71,10.86,0.37,22.74,13.93
2016,2.0,15.76,6.83,11.44,13.82,5.13,2.07,10.72,-3.76,12.91,15.6,1.77,4.08,1.12,0.88,1.47,1.78,0.3,0.58,1.75,51.27,44.88,37.15,32.56,43.33,13.11,11.53,0.4,23.92,17.21
2017,3.75,15.75,5.46,12.12,14.75,5.51,0.72,6.84,-3.89,12.73,15.5,1.49,4.31,12.46,0.28,0.61,0.74,0.13,0.83,1.15,50.07,45.44,37.33,34.97,34.66,4.59,10.2,0.13,16.59,11.76
2018,15.95,7.23,2.58,5.22,6.52,2.07,0.3,5.21,-1.94,6.3,7.86,1.23,3.45,-0.41,0.45,1.08,1.35,0.14,0.82,1.16,46.58,39.61,31.71,28.6,29.83,4.05,10.18,0.14,11.65,4.56
2019,6.14,14.36,2.41,7.54,11.61,2.0,0.24,3.68,-1.78,9.52,14.67,0.58,3.47,inf,0.53,1.99,3.06,0.12,0.84,1.13,36.09,26.59,17.26,13.96,13.9,1.7,5.06,0.12,7.99,-13.23
2020,1.62,22.17,1.7,5.28,13.1,0.97,0.12,1.25,-0.74,7.81,19.36,0.18,2.35,inf,0.48,2.53,6.26,0.12,0.84,1.13,27.85,18.4,7.42,4.38,4.48,0.54,2.22,0.12,0.11,-32.55
2021,7.7,6.38,0.91,2.31,3.93,0.53,0.06,0.52,-0.45,2.58,4.39,0.36,2.5,inf,0.11,0.27,0.46,0.07,0.9,1.16,29.08,22.91,13.49,8.31,14.28,0.97,7.62,0.12,-1.02,-24.69
2022,4.8,10.09,1.03,3.88,5.3,1.33,0.13,1.13,-1.07,5.18,7.08,0.52,5.09,0.22,0.43,1.3,1.77,0.1,0.87,1.15,41.38,34.29,25.11,13.2,12.89,1.29,10.27,0.1,-1.62,-19.03
2023,5.18,9.34,0.95,3.59,4.91,1.23,0.12,1.05,-0.99,4.89,6.68,0.52,5.09,0.21,0.34,1.3,1.77,0.13,0.87,1.15,41.38,34.29,25.11,13.2,10.22,1.29,10.27,0.1,-1.62,-19.03
