,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.17,7.53,inf,0.09,inf,0.37,0.54,0.4,2.31,63.21,inf,14.83,9.89,15.58,8.4,10.97,0.85,6.42,48.69
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.44,8.79,inf,0.09,inf,0.51,0.53,0.41,2.52,60.65,inf,13.75,12.59,16.38,8.72,7.48,0.69,3.4,38.02
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.31,8.94,inf,0.2,inf,2.01,0.51,0.42,2.24,61.93,inf,7.77,2.67,3.44,1.77,4.63,0.66,3.88,-15.34
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.07,9.04,inf,0.18,inf,6.13,0.49,0.44,1.92,57.83,inf,2.38,0.62,0.76,0.37,0.47,0.61,1.93,-39.69
2018,0.27,39.16,1.15,inf,20.87,0.9,0.57,1.95,-1.44,inf,28.08,0.28,9.55,0.13,0.24,inf,4.39,0.5,0.45,1.93,56.26,inf,4.31,2.3,2.93,1.45,1.46,0.63,1.96,-26.83
2019,inf,18.03,1.12,10.19,13.77,0.75,0.59,2.15,-1.43,11.02,14.89,0.64,10.26,inf,0.17,1.58,2.14,0.53,0.43,1.88,51.76,7.41,5.48,4.19,6.22,3.28,2.12,0.78,5.12,-11.47
2020,5.7,11.92,1.8,9.86,11.76,1.25,0.95,3.05,-2.4,8.04,9.59,1.74,11.54,inf,-0.11,-0.63,-0.75,0.53,0.43,2.05,50.03,12.63,10.6,10.45,15.06,7.94,8.91,0.76,7.78,3.83
2021,2.18,9.57,1.17,9.28,12.88,1.14,0.67,1.55,-2.17,7.14,9.91,1.63,13.29,inf,-0.17,-1.36,-1.89,0.57,0.42,2.67,56.16,12.32,8.87,11.93,12.26,7.0,5.59,0.59,3.42,39.56
2022,2.17,4.41,0.83,4.14,4.95,0.77,0.5,1.11,-1.59,3.16,3.78,2.63,13.9,0.02,-0.14,-0.7,-0.83,0.6,0.4,2.93,57.07,18.56,15.53,17.43,18.9,11.35,12.7,0.65,3.42,53.56
2023,3.61,3.77,0.71,3.54,4.23,0.66,0.43,0.95,-1.36,2.81,3.36,2.63,13.9,0.02,-0.14,-0.7,-0.83,0.6,0.4,2.93,57.07,18.56,15.53,17.43,18.9,11.35,12.7,0.65,3.42,53.56
