,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,5.42,9.54,0.51,inf,7.23,0.46,0.05,0.95,-0.15,inf,6.31,0.73,13.74,-0.35,inf,inf,inf,0.09,0.91,inf,10.51,inf,6.41,4.85,5.29,0.48,inf,0.1,4.5,-0.26
2015,6.55,7.42,0.49,inf,5.28,0.39,0.05,1.94,-0.13,inf,4.9,0.94,14.28,0.26,inf,inf,inf,0.11,0.89,inf,11.04,inf,7.37,5.24,6.49,0.69,inf,0.13,10.56,3.5
2016,12.36,5.58,0.38,inf,3.94,0.33,0.04,0.71,-0.14,inf,3.63,1.03,15.24,0.7,inf,inf,inf,0.11,0.89,inf,16.22,inf,8.32,5.88,6.55,0.75,inf,0.13,6.64,7.35
2017,7.9,11.2,0.4,inf,12.44,0.48,0.05,0.37,-0.12,inf,11.68,0.56,15.8,-0.25,inf,inf,inf,0.11,0.89,inf,18.05,inf,3.87,4.3,3.49,0.39,inf,0.09,1.93,-9.15
2018,7.81,10.88,0.4,inf,7.73,0.65,0.05,0.31,-0.13,inf,6.83,0.6,16.23,1.56,inf,inf,inf,0.11,0.89,inf,13.66,inf,8.36,5.94,3.65,0.4,inf,0.07,-4.36,-10.22
2019,5.13,11.45,0.53,7.83,7.97,0.8,0.07,0.65,-0.19,7.76,7.9,0.78,16.8,inf,inf,inf,inf,0.12,0.88,inf,24.25,10.21,10.04,6.98,4.58,0.57,inf,0.08,-6.24,0.83
2020,7.54,10.7,0.52,inf,7.89,1.08,0.05,0.25,-0.13,inf,7.81,0.85,17.41,inf,inf,inf,inf,0.09,0.91,99.82,12.85,inf,13.75,10.14,4.81,0.46,inf,0.04,-14.49,-2.44
2021,8.22,8.77,0.41,inf,5.71,0.51,0.03,0.85,-0.03,inf,5.7,0.83,17.84,inf,inf,inf,inf,0.07,0.93,35.05,21.06,inf,8.99,5.85,4.72,0.31,inf,0.05,-4.08,-4.2
2022,6.57,6.89,0.49,inf,4.67,0.28,0.03,0.66,-0.03,inf,4.69,1.35,19.15,0.11,inf,inf,inf,0.06,0.94,18.27,16.44,inf,6.0,4.07,7.23,0.45,inf,0.11,20.48,19.19
2023,6.53,7.04,0.5,inf,4.78,0.29,0.03,0.68,-0.03,inf,4.76,1.35,19.15,inf,inf,inf,inf,0.06,0.94,18.27,16.44,inf,6.0,4.07,7.04,0.45,inf,0.11,20.48,19.19
