,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-5.1,1.18,9.51,12.31,0.69,0.32,-5.08,-0.47,16.25,21.04,-0.47,2.03,-0.02,0.84,6.74,8.72,0.27,0.73,0.84,20.77,7.27,5.62,-13.56,-23.2,-6.29,4.04,0.46,inf,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-1.78,0.27,inf,3.83,-18.16,-8.93,0.04,0.96,0.62,20.24,-2.1,-4.27,-65.27,-655.98,-28.47,-10.44,0.44,inf,inf
2016,inf,-0.15,-0.2,-0.76,-0.61,0.07,0.03,-0.15,-0.05,-4.72,-3.81,-115.03,-87.92,0.0,inf,-3.97,-3.2,-0.15,1.15,0.64,25.21,-9.73,-12.07,-48.48,-130.85,-20.13,inf,0.42,inf,inf
2017,inf,-0.54,-0.25,3.63,6.97,0.14,0.07,-0.3,-0.12,10.44,20.03,-74.13,-162.06,0.02,inf,6.81,13.06,-0.3,1.3,0.61,23.97,3.79,1.98,-25.56,-45.75,-13.62,1.73,0.53,-6.62,inf
2018,inf,-1.41,-0.18,1.08,1.31,0.08,0.05,0.35,-0.09,3.74,4.51,-21.25,-169.03,0.02,inf,2.66,3.2,-0.3,1.3,1.61,18.2,6.94,5.76,-5.33,-12.57,-3.81,-24.33,0.71,2.98,inf
2019,inf,0.17,0.45,4.16,6.56,0.09,0.1,0.53,-0.19,12.35,19.48,269.31,100.29,inf,0.88,8.19,12.92,0.22,0.78,1.6,17.42,2.18,1.38,54.33,268.54,58.99,-43.19,1.09,7.39,inf
2020,inf,8.24,1.74,4.8,5.24,0.38,0.42,1.24,-0.95,5.97,6.52,26.82,127.11,inf,0.43,1.17,1.28,0.24,0.76,2.56,19.5,7.84,7.18,4.56,21.1,5.13,18.16,1.12,16.61,inf
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,52.3,179.41,inf,0.49,0.9,0.94,0.28,0.72,2.24,15.98,9.65,9.26,5.21,29.15,8.22,27.86,1.58,33.43,inf
2022,inf,4.34,1.28,2.21,2.28,0.21,0.36,1.01,-1.29,3.0,3.1,64.53,219.23,0.04,0.46,0.79,0.81,0.28,0.72,1.96,16.08,9.72,9.4,4.95,29.44,8.27,30.37,1.67,33.43,inf
2023,inf,4.65,1.37,2.37,2.45,0.23,0.38,1.09,-1.38,3.15,3.26,64.53,219.23,0.05,0.46,0.79,0.81,0.28,0.72,1.96,16.08,9.72,9.4,4.95,29.44,8.27,30.37,1.67,33.43,inf
