,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.71,15.23,0.77,inf,9.95,0.32,0.37,0.96,-1.32,inf,10.9,1.12,21.96,-0.2,0.07,inf,0.91,0.48,0.52,2.17,10.27,inf,3.23,2.11,5.08,2.45,3.3,1.16,20.88,13.61
2015,1.62,16.95,0.59,inf,8.41,0.3,0.29,0.65,-0.92,inf,9.74,0.68,19.43,-0.59,0.09,inf,1.33,0.49,0.51,2.91,12.12,inf,3.51,1.74,3.49,1.72,2.9,0.99,10.95,-11.13
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9,20.14,inf,0.09,inf,1.11,0.44,0.56,2.11,12.69,inf,4.13,2.16,4.45,1.96,3.67,0.91,13.34,2.14
2017,1.45,11.1,0.55,inf,5.0,0.24,0.25,0.52,-0.86,inf,inf,0.99,20.03,0.66,0.18,inf,1.6,0.45,0.55,2.98,12.82,inf,4.72,2.12,4.95,2.21,4.97,1.04,16.78,2.25
2018,1.33,3.93,0.61,inf,3.58,0.24,0.28,0.6,-1.14,inf,4.97,3.64,23.46,0.01,0.21,inf,1.25,0.46,0.54,2.65,12.85,inf,6.61,6.03,15.53,7.18,8.05,1.19,7.39,-0.18
2019,3.63,23.47,0.98,8.11,10.03,0.4,0.44,0.87,-1.69,8.67,10.73,0.98,23.34,inf,0.06,0.53,0.66,0.45,0.55,3.15,11.82,4.91,3.97,1.7,4.18,1.87,4.1,1.1,7.35,2.78
2020,0.62,2.9,0.88,2.16,2.24,0.37,0.39,0.77,-2.06,2.05,2.14,9.99,33.09,inf,-0.05,-0.13,-0.14,0.44,0.56,2.6,17.5,17.11,16.43,12.71,30.18,13.32,14.13,1.05,17.73,75.16
2021,3.37,5.74,1.97,3.95,4.05,0.63,0.85,1.41,-6.25,4.27,4.38,12.26,35.7,inf,0.17,0.35,0.36,0.43,0.57,3.26,17.97,15.96,15.58,10.99,34.34,14.73,16.67,1.34,31.3,81.76
2022,8.32,15.04,1.0,7.32,8.12,0.36,0.44,0.82,-2.58,inf,inf,2.33,35.11,-0.19,0.03,0.19,0.21,0.44,0.56,2.83,8.07,4.91,4.43,2.39,6.63,2.93,4.84,1.23,23.42,26.35
2023,5.75,21.74,1.44,inf,11.74,0.52,0.64,1.19,-3.74,inf,11.83,2.33,35.11,-0.27,0.03,inf,0.21,0.44,0.56,2.83,8.07,inf,4.43,2.39,6.63,2.93,4.84,1.23,23.42,26.35
