,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,0.89,37.83,3.41,inf,27.09,1.13,2.07,8.64,-4.64,inf,27.09,0.67,7.44,0.32,0.0,inf,0.0,0.61,0.39,inf,28.55,inf,4.18,3.0,9.01,5.47,8.34,1.83,33.85,24.31
2015,1.53,34.46,4.45,inf,23.4,1.32,2.49,11.3,-5.82,inf,23.46,1.03,7.97,0.64,0.01,inf,0.06,0.56,0.43,1.63,30.51,inf,5.63,3.82,12.92,7.24,13.71,1.89,34.72,30.75
2016,0.97,45.16,6.95,inf,28.65,1.8,3.57,16.26,-9.06,inf,28.85,1.36,8.81,1.43,0.05,inf,0.19,0.51,0.48,1.57,31.13,inf,6.27,3.98,15.39,7.91,16.76,1.99,32.76,45.48
2017,0.67,59.33,9.41,inf,38.27,2.3,4.69,21.14,-11.96,inf,38.7,1.55,9.75,4.18,0.11,inf,0.44,0.5,0.5,1.58,30.18,inf,6.0,3.87,15.86,7.91,16.02,2.04,34.73,37.28
2018,1.11,37.58,5.4,inf,26.17,1.28,2.57,11.68,-6.69,inf,27.0,1.52,10.59,-22.04,0.17,inf,0.83,0.48,0.52,1.55,30.03,inf,4.87,3.39,14.36,6.83,13.52,2.01,18.88,37.84
2019,0.57,47.76,9.16,17.08,32.98,2.1,3.01,21.99,-5.68,17.46,33.72,2.34,12.18,inf,0.21,0.38,0.74,0.33,0.67,1.41,29.59,12.29,6.37,4.4,19.19,6.3,21.41,1.43,18.9,28.39
2020,1.64,85.39,9.48,19.76,45.16,2.06,2.99,18.64,-6.08,20.13,46.0,0.29,2.64,inf,0.18,0.37,0.84,0.32,0.68,1.46,29.36,10.43,4.56,2.41,11.1,3.5,13.08,1.45,17.66,7.32
2021,0.91,53.38,8.58,14.9,29.38,1.66,2.72,22.02,-5.69,15.33,30.22,0.46,2.83,inf,0.25,0.43,0.84,0.32,0.68,1.31,29.87,11.16,5.66,3.12,16.07,5.09,18.37,1.63,16.47,10.93
2022,1.07,39.34,7.25,11.68,21.3,1.35,2.28,12.21,-5.15,12.24,22.33,0.6,3.27,1.21,0.35,0.56,1.02,0.31,0.69,1.5,30.31,11.54,6.33,3.43,18.65,5.8,21.51,1.69,17.08,14.27
2023,1.04,40.55,7.48,12.04,21.96,1.39,2.35,12.58,-5.31,12.6,22.98,0.6,3.27,1.25,0.35,0.56,1.02,0.31,0.69,1.5,30.31,11.54,6.33,3.43,18.44,5.8,21.51,1.69,17.08,14.27
