,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,5.89,8.91,0.99,4.49,5.68,1.44,0.5,-18.24,-0.54,inf,inf,0.88,7.98,1.92,0.47,2.16,2.73,0.5,0.5,0.73,57.39,31.94,25.25,16.11,11.09,5.58,9.36,0.35,13.5,25.05
2015,11.82,4.35,0.46,2.13,2.72,0.64,0.23,-611.44,-0.25,inf,inf,0.92,8.77,1.09,0.52,2.43,3.1,0.51,0.49,1.0,54.73,30.09,23.55,14.76,10.49,5.32,9.18,0.36,14.95,24.1
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.32,10.09,inf,0.43,1.77,2.17,0.51,0.49,1.35,58.44,33.67,27.43,18.03,13.04,6.63,10.52,0.37,14.82,17.13
2017,4.89,9.04,1.2,4.48,5.46,1.6,0.61,-355.79,-0.7,5.93,7.23,1.36,10.23,0.95,0.42,1.58,1.92,0.51,0.49,0.99,59.78,35.8,29.36,17.73,13.32,6.78,11.54,0.38,12.75,15.37
2018,3.69,9.47,1.48,5.13,6.16,2.03,0.78,-28.7,-0.87,5.25,6.3,1.77,11.35,0.31,0.43,1.49,1.78,0.53,0.47,0.78,59.64,39.54,32.93,21.44,15.61,8.28,12.94,0.39,11.92,17.24
2019,4.58,8.12,1.42,4.43,5.36,1.86,0.73,-72.65,-0.81,6.59,7.97,2.14,12.26,inf,0.45,1.42,1.72,0.52,0.48,0.91,60.64,41.87,34.6,22.87,17.49,9.05,13.62,0.4,12.53,20.7
2020,3.06,9.1,1.31,4.69,5.77,1.89,0.69,29.49,-0.79,5.43,6.69,0.66,4.59,inf,0.4,1.43,1.77,0.53,0.47,1.21,59.97,40.3,32.72,20.76,14.35,7.55,11.34,0.36,10.07,17.84
2021,5.32,4.88,0.73,2.52,3.06,1.1,0.39,8.51,-0.46,3.92,4.75,0.78,5.18,inf,0.4,1.38,1.67,0.53,0.47,1.48,59.27,43.74,36.1,22.63,15.05,8.04,12.16,0.36,8.4,13.44
2022,8.05,4.55,0.6,2.36,2.93,0.92,0.31,6.24,-0.37,4.19,5.22,0.76,5.81,-2.06,0.44,1.74,2.17,0.53,0.47,1.52,57.99,39.22,31.52,20.3,13.11,6.91,10.05,0.34,7.96,10.91
2023,7.89,4.65,0.61,2.4,2.99,0.94,0.32,6.37,-0.38,4.2,5.23,0.76,5.81,-2.1,0.44,1.74,2.17,0.53,0.47,1.52,57.99,39.22,31.52,20.3,13.11,6.91,10.05,0.34,7.96,10.91
