,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,2.46,17.08,0.84,1.79,2.77,0.2,0.18,57.5,-0.29,5.15,7.98,0.71,14.58,-0.28,1.57,3.36,5.21,0.22,0.74,1.01,13.83,10.94,7.07,1.15,4.9,1.08,8.33,0.94,35.02,4.22
2015,2.46,23.64,0.54,1.55,2.6,0.17,0.15,-3.23,-0.22,5.12,8.55,0.52,22.7,-0.87,1.24,3.56,5.95,0.27,0.69,0.88,13.03,10.97,6.57,0.72,2.29,0.62,7.44,0.85,25.18,-21.36
2016,1.89,51.37,0.62,1.39,2.31,0.16,0.16,-7.04,-0.24,4.69,7.79,0.23,18.81,-0.91,1.47,3.3,5.48,0.25,0.71,0.94,14.26,11.68,7.03,0.32,1.21,0.31,8.54,0.97,18.6,-37.37
2017,0.33,497.54,1.33,3.99,6.42,0.43,0.4,-263.48,-0.65,6.87,11.05,0.05,17.24,-7.08,0.96,2.88,4.63,0.3,0.67,1.0,15.42,10.66,6.63,0.09,0.27,0.08,7.81,0.95,8.34,-37.45
2018,3.21,17.81,1.23,3.39,5.11,0.37,0.4,13.69,-0.65,5.59,8.43,1.34,19.41,0.01,0.8,2.2,3.32,0.32,0.65,1.08,13.71,10.99,7.29,2.09,6.89,2.23,8.76,1.07,10.29,3.4
2019,0.79,10.56,1.1,3.18,5.27,0.36,0.38,4.6,-0.59,5.34,8.84,2.22,21.19,inf,0.75,2.16,3.57,0.34,0.63,1.3,11.83,11.18,6.75,3.37,10.45,3.6,9.02,1.07,11.12,37.85
2020,4.28,-4.85,0.69,6.44,-12.9,0.27,0.19,2.94,-0.33,15.94,-31.93,-3.2,22.52,inf,1.02,9.5,-19.03,0.28,0.69,1.19,6.45,4.22,-2.11,-5.61,-14.2,-3.96,-2.09,0.71,5.05,inf
2021,6.55,4.39,0.58,1.31,1.84,0.17,0.16,1.4,-0.31,3.76,5.31,3.49,26.29,inf,1.1,2.46,3.47,0.28,0.7,1.33,12.45,13.2,9.36,3.92,13.29,3.7,9.58,0.94,14.96,90.29
2022,7.07,6.49,0.42,1.06,1.45,0.11,0.12,0.58,-0.25,3.52,4.82,1.81,27.93,-0.13,1.07,2.46,3.36,0.26,0.72,1.65,10.67,10.07,7.35,1.65,7.12,1.84,9.49,1.12,17.75,112.73
2023,6.12,6.61,0.43,1.08,1.48,0.11,0.12,0.59,-0.25,3.54,4.84,1.81,27.93,-0.14,0.98,2.46,3.36,0.28,0.72,1.65,10.67,10.07,7.35,1.65,6.5,1.84,9.49,1.12,17.75,112.73
