,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-22.5,0.54,3.86,inf,-2.25,inf,-44.21,0.21,0.79,1.71,10.7,inf,1.5,4.12,13.95,2.97,-2.09,0.72,11.64,6.09
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-12.77,0.72,4.32,inf,-2.31,inf,-33.89,0.22,0.78,1.77,11.16,inf,1.99,4.87,16.64,3.66,-1.51,0.75,13.88,3.64
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-29.12,0.68,4.92,inf,-2.34,inf,-60.81,0.23,0.77,1.9,10.16,inf,1.19,4.27,13.83,3.19,-3.84,0.75,12.72,9.3
2017,3.37,9.11,1.25,inf,16.05,0.4,0.3,0.86,-1.1,inf,-11.8,0.65,4.76,0.81,-2.23,inf,-28.55,0.24,0.76,1.93,11.42,inf,2.47,4.35,13.75,3.3,-0.56,0.76,11.21,9.86
2018,1.6,15.68,2.26,inf,18.58,0.72,0.55,1.61,-2.03,inf,-3.74,0.77,5.32,0.92,-2.25,inf,-18.5,0.24,0.76,1.89,12.66,inf,3.85,4.56,14.4,3.52,3.73,0.77,10.8,13.33
2019,0.86,24.78,4.1,27.63,31.14,1.35,1.03,2.96,-3.6,7.92,8.93,1.0,6.04,inf,-2.13,-14.35,-16.18,0.25,0.75,1.95,12.83,4.88,4.33,5.44,16.55,4.16,6.37,0.76,9.98,16.31
2020,3.47,9.08,2.63,8.03,21.79,1.11,0.77,2.02,-2.4,0.98,2.66,1.95,6.73,inf,-1.88,-5.73,-15.54,0.29,0.71,2.26,13.59,13.82,5.09,12.22,28.98,8.42,6.95,0.69,4.99,26.17
2021,1.35,36.3,1.48,-90.51,-43.1,0.59,0.42,1.11,-1.29,19.88,9.47,0.26,6.37,inf,-1.76,107.65,51.26,0.28,0.72,2.24,6.37,-0.66,-1.38,1.63,4.09,1.14,-5.38,0.7,4.58,-13.71
2022,0.27,52.32,1.13,-16.59,-12.95,0.43,0.31,0.85,-0.91,8.38,6.54,0.14,6.55,-0.95,-1.71,24.94,19.47,0.28,0.72,2.29,4.25,-2.61,-3.34,0.83,2.17,0.6,-8.72,0.73,4.58,-23.56
2023,0.27,52.32,1.13,-16.59,-12.95,0.43,0.31,0.85,-0.91,8.38,6.54,0.14,6.55,-0.95,-1.71,24.94,19.47,0.28,0.72,2.29,4.25,-2.61,-3.34,0.83,2.17,0.6,-8.72,0.73,4.58,-23.56
