,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.51,8.88,1.93,inf,6.64,1.48,0.17,inf,-0.17,inf,6.42,3.9,17.95,0.28,inf,inf,inf,0.09,0.91,inf,43.44,inf,22.33,16.7,21.72,1.91,inf,0.11,206.92,22.84
2015,5.01,6.22,1.43,inf,8.77,1.24,0.13,inf,-0.13,inf,8.48,4.23,18.45,0.32,inf,inf,inf,0.09,0.91,inf,42.07,inf,14.1,19.87,22.93,2.02,inf,0.1,9.45,100.93
2016,2.47,9.37,1.65,inf,5.68,1.16,0.15,inf,-0.15,inf,5.35,3.61,20.49,-0.59,inf,inf,inf,0.09,0.9,inf,45.64,inf,20.39,12.36,17.65,1.6,inf,0.13,11.05,9.34
2017,0.76,12.08,2.13,inf,9.16,1.87,0.2,inf,-0.2,inf,8.63,3.52,19.96,1.67,inf,inf,inf,0.09,0.9,inf,47.63,inf,20.45,15.51,17.18,1.61,inf,0.1,8.05,12.92
2018,6.25,9.32,1.7,inf,7.58,1.77,0.15,inf,-0.15,inf,6.99,3.81,20.93,1.26,inf,inf,inf,0.09,0.9,inf,46.23,inf,23.31,18.97,18.21,1.6,inf,0.08,6.73,8.68
2019,7.56,13.42,2.66,10.45,11.64,1.88,0.22,inf,-0.23,9.73,10.84,2.77,13.97,inf,inf,inf,inf,0.08,0.91,inf,60.65,18.03,16.18,14.05,19.8,1.66,inf,0.12,8.39,4.69
2020,4.12,16.4,2.17,34.59,59.26,1.78,0.15,inf,-0.16,32.56,55.77,1.93,14.59,inf,inf,inf,inf,0.07,0.92,inf,57.67,5.16,3.01,10.87,13.21,0.94,inf,0.09,6.04,-5.99
2021,4.34,7.68,1.34,4.42,4.86,1.05,0.1,inf,-0.1,4.22,4.65,2.73,15.59,inf,inf,inf,inf,0.07,0.92,inf,57.23,23.75,21.58,13.68,17.51,1.29,inf,0.09,2.26,4.35
2022,4.07,8.25,1.38,5.79,6.53,0.87,0.11,inf,-0.11,5.43,6.12,3.03,18.09,0.75,inf,inf,inf,0.07,0.92,inf,40.78,14.94,13.25,10.48,17.68,1.28,inf,0.12,13.63,5.07
2023,5.12,8.17,1.37,5.73,6.46,0.86,0.1,inf,-0.11,5.3,5.98,3.03,18.09,0.74,inf,inf,inf,0.08,0.92,inf,40.78,14.94,13.25,10.48,16.75,1.28,inf,0.12,13.63,5.07
