,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.88,11.08,inf,0.49,1.65,2.63,0.3,0.7,1.75,17.8,14.75,9.28,3.94,7.95,2.38,4.02,0.6,9.67,-6.86
2015,2.59,26.92,0.9,inf,4.45,0.34,0.26,4.13,-0.37,inf,8.72,0.27,7.92,-0.47,0.86,inf,4.27,0.29,0.71,1.26,10.97,inf,7.68,1.27,3.33,0.96,8.79,0.76,12.75,19.45
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.29,3.99,inf,0.66,2.25,3.07,0.34,0.66,1.09,16.78,15.86,11.65,3.91,7.22,2.44,11.14,0.62,10.76,-2.26
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.01,4.0,inf,1.09,inf,6.11,0.3,0.7,1.02,13.05,inf,8.33,0.12,0.27,0.08,7.05,0.65,10.43,inf
2018,10.7,9.87,2.41,4.58,5.92,0.96,0.64,8.66,-0.87,7.92,10.25,2.01,8.2,0.0,1.74,3.3,4.27,0.26,0.74,1.39,21.96,21.05,16.28,9.76,24.45,6.47,12.3,0.66,13.59,inf
2019,3.46,11.75,3.15,6.61,8.14,1.42,0.9,11.9,-1.24,9.86,12.13,2.79,10.42,inf,1.57,3.3,4.06,0.29,0.71,1.38,22.14,21.41,17.39,12.04,26.78,7.68,12.53,0.64,13.13,41.49
2020,1.72,10.66,2.6,6.16,7.76,1.42,0.76,6.4,-1.24,8.19,10.32,3.1,12.7,inf,0.94,2.24,2.82,0.29,0.71,1.45,22.44,23.03,18.28,13.3,24.38,7.16,10.86,0.54,7.41,71.84
2021,6.11,17.37,6.13,9.94,11.43,2.46,1.56,28.81,-2.18,12.29,14.15,4.64,13.14,inf,1.56,2.34,2.69,0.24,0.74,1.15,26.37,24.71,21.47,14.14,38.19,9.0,18.43,0.64,16.49,50.61
2022,4.32,15.08,5.79,8.47,9.56,2.52,1.52,61.43,-2.04,10.44,11.78,5.44,14.16,0.87,1.36,1.99,2.24,0.26,0.74,1.11,31.44,29.73,26.34,16.7,38.42,10.08,20.73,0.6,13.11,201.59
2023,5.48,14.43,5.55,8.1,9.15,2.41,1.46,58.81,-1.96,10.0,11.29,5.44,14.16,2.85,1.36,1.99,2.24,0.26,0.74,1.11,31.44,29.73,26.34,16.7,38.42,10.08,20.73,0.6,13.11,201.59
