,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,3.95,8.17,3.22,4.34,5.06,0.8,0.67,20.3,-1.2,6.35,7.42,0.59,1.49,2.49,1.5,2.02,2.36,0.21,0.79,1.08,37.64,18.54,15.88,9.85,39.39,8.25,16.75,0.84,20.08,37.29
2015,25.52,6.2,1.41,1.96,2.43,0.31,0.24,1.63,-0.46,5.01,6.22,0.33,1.46,-0.14,2.2,3.06,3.79,0.17,0.83,1.46,37.36,15.73,12.67,4.97,22.71,3.89,11.91,0.78,15.7,10.27
2016,4.79,151.4,1.35,2.79,4.24,0.32,0.26,2.55,-0.46,6.96,10.59,0.01,1.5,-1.58,2.02,4.17,6.34,0.19,0.81,1.31,35.73,11.35,7.46,0.21,0.89,0.17,8.21,0.82,11.61,-38.62
2017,1.4,13.57,3.05,4.6,5.84,0.85,0.7,8.03,-1.19,6.82,8.65,0.4,1.8,0.0,1.47,2.22,2.81,0.23,0.77,1.26,40.73,18.46,14.55,6.26,22.5,5.12,16.55,0.82,7.7,-0.47
2018,6.35,6.13,2.27,2.86,3.37,0.78,0.51,5.15,-0.78,4.64,5.46,0.85,2.28,0.06,1.42,1.78,2.1,0.22,0.78,1.4,38.48,27.32,23.18,12.74,37.08,8.28,19.04,0.65,4.8,8.21
2019,2.88,64.83,2.32,6.55,11.34,0.76,0.46,3.53,-0.87,10.56,18.27,0.08,2.32,inf,1.42,4.01,6.93,0.2,0.8,1.39,32.54,11.65,6.74,1.18,3.57,0.71,5.32,0.61,3.26,-32.47
2020,0.58,8.48,2.61,6.12,9.41,0.82,0.53,6.17,-0.97,8.38,12.88,0.81,2.63,inf,0.96,2.26,3.47,0.21,0.79,1.24,34.57,13.34,8.68,9.63,30.73,6.3,6.37,0.65,4.66,19.48
2021,11.7,6.58,3.99,3.94,4.93,0.74,0.66,7.41,-1.14,5.53,6.91,1.47,2.41,inf,1.61,1.59,1.98,0.17,0.83,1.27,43.25,18.88,15.1,11.31,60.7,10.02,24.63,0.89,13.47,152.05
2022,4.04,5.83,2.56,2.7,3.37,0.52,0.52,4.88,-0.97,3.96,4.94,1.41,3.22,4.08,1.19,1.26,1.57,0.2,0.8,1.3,44.43,19.39,15.57,8.99,43.87,8.96,23.57,1.0,13.47,147.88
2023,5.12,4.27,1.87,1.98,2.46,0.38,0.38,3.57,-0.71,3.24,4.03,1.41,3.22,2.99,1.19,1.26,1.57,0.2,0.8,1.3,44.43,19.39,15.57,8.99,43.87,8.96,23.57,1.0,13.47,147.88
