,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.88,6.21,0.93,inf,5.51,1.19,0.1,1.52,-0.32,inf,5.51,2.17,14.49,0.26,inf,inf,inf,0.12,0.88,inf,14.1,inf,21.52,19.09,14.37,1.67,inf,0.09,7.48,16.72
2015,13.72,3.57,0.55,inf,6.36,0.62,0.06,0.53,-0.22,inf,6.36,2.44,15.79,0.19,inf,inf,inf,0.11,0.89,inf,41.47,inf,9.73,17.34,14.75,1.64,inf,0.09,15.48,13.75
2016,7.8,6.19,0.84,inf,4.18,1.21,0.09,0.6,-0.39,inf,4.18,2.25,16.63,7.61,inf,inf,inf,0.12,0.88,inf,18.21,inf,28.82,19.48,13.08,1.54,inf,0.08,8.93,10.7
2017,6.32,7.64,0.99,inf,7.21,1.51,0.11,0.95,-0.52,inf,7.21,2.25,17.29,0.84,inf,inf,inf,0.13,0.87,inf,23.04,inf,20.98,19.82,12.57,1.57,inf,0.08,7.97,12.15
2018,6.39,8.25,0.94,inf,10.97,1.44,0.11,0.82,-0.43,inf,10.97,2.05,18.01,-3.22,inf,inf,inf,0.12,0.88,inf,34.85,inf,13.09,17.41,11.14,1.38,inf,0.08,7.29,9.43
2019,5.2,8.86,1.09,9.53,10.03,1.96,0.12,11.12,-0.37,9.53,10.03,2.28,18.51,inf,inf,inf,inf,0.12,0.88,0.01,31.66,20.57,19.56,22.13,12.23,1.52,inf,0.07,5.5,8.66
2020,1.01,10.16,0.81,inf,-17.67,1.46,0.08,0.8,-0.09,inf,-17.67,1.54,19.41,inf,inf,inf,inf,0.1,0.83,0.26,28.25,inf,-8.25,14.34,7.87,0.79,inf,0.05,1.17,-2.6
2021,7.9,6.27,0.77,inf,4.76,0.88,0.08,-6.04,-0.08,inf,4.76,2.53,20.65,inf,inf,inf,inf,0.09,0.91,0.72,23.86,inf,18.43,13.98,12.26,1.16,inf,0.08,15.27,7.87
2022,9.48,5.55,0.85,inf,3.95,1.09,0.08,1.18,-0.09,inf,3.95,3.54,23.02,0.14,inf,inf,inf,0.09,0.91,3.58,35.76,inf,27.56,19.63,15.37,1.41,inf,0.07,13.58,13.36
2023,6.44,4.76,0.73,inf,3.39,0.93,0.07,1.01,-0.07,inf,3.39,3.54,23.02,0.12,inf,inf,inf,0.09,0.91,3.58,35.76,inf,27.56,19.63,15.37,1.41,inf,0.07,13.58,13.36
