,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,7.39,59.64,0.73,inf,8.12,0.19,0.18,0.88,-0.8,inf,18.08,0.2,16.52,-1.07,1.11,inf,12.45,0.25,0.75,1.37,35.39,inf,2.32,0.32,1.22,0.31,1.97,0.97,7.85,-35.48
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.28,18.34,inf,0.93,inf,-4.88,0.3,0.7,1.64,31.7,inf,-5.63,5.29,17.87,5.35,-11.25,1.01,2.53,8.96
2016,inf,-5.36,0.54,inf,-55.96,0.15,0.2,0.85,-0.76,inf,-79.11,-1.87,18.42,0.04,0.44,inf,-45.67,0.37,0.63,1.47,34.2,inf,-0.27,-2.87,-10.13,-3.73,-1.4,1.3,-1.66,inf
2017,3.6,-2.57,0.32,inf,-7.0,0.08,0.1,0.6,-0.31,inf,-19.36,-1.95,15.81,-0.58,0.59,inf,-13.04,0.3,0.7,1.3,33.32,inf,-1.11,-3.02,-12.32,-3.72,-5.02,1.23,-2.16,inf
2018,20.0,-0.19,0.48,inf,-0.28,0.04,0.06,-0.18,-0.12,inf,-0.66,-11.3,4.53,0.0,0.64,inf,-0.38,0.12,0.88,0.6,28.5,inf,-14.23,-20.87,-249.56,-30.83,-84.67,1.48,-7.58,inf
2019,inf,-0.39,-0.73,-0.28,-0.25,0.19,0.15,-4.19,-0.2,-1.2,-1.08,-11.91,-6.47,inf,inf,-1.02,-0.92,-0.2,1.2,0.89,29.79,-67.71,-75.15,-47.49,-184.19,-37.32,-165.4,0.79,-18.14,inf
2020,inf,-0.17,-0.13,-0.21,-0.19,0.29,0.22,-1.06,-0.39,-0.87,-0.79,-6.62,-8.6,inf,inf,-0.72,-0.65,-1.64,2.64,0.68,30.89,-139.61,-155.25,-170.34,-76.98,-125.93,142.46,0.74,-32.61,inf
2021,inf,0.54,-0.05,0.5,2.85,0.28,0.1,-0.29,-0.15,5.47,31.14,25.5,-275.36,inf,inf,5.14,29.27,-2.02,3.02,0.5,39.77,55.52,9.76,51.98,-9.26,18.73,-3.66,0.36,-44.82,inf
2022,inf,0.42,-0.17,0.23,0.26,0.77,0.46,-0.6,-0.66,0.37,0.43,15.84,-37.97,0.0,inf,0.28,0.32,-2.67,3.67,0.27,43.87,332.82,290.32,184.23,-41.73,111.56,-85.85,0.61,-44.82,inf
2023,inf,0.46,-0.19,0.25,0.29,0.84,0.51,-0.65,-0.72,0.33,0.38,15.84,-37.97,0.0,inf,0.28,0.32,-2.67,3.67,0.27,43.87,332.82,290.32,184.23,-41.73,111.56,-85.85,0.61,-44.82,inf
