,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-4.3,1.63,inf,3.37,0.21,0.16,0.86,-0.27,inf,12.45,-1.42,3.75,0.23,4.37,inf,9.07,0.1,0.9,1.79,13.03,inf,6.19,-4.86,-37.85,-3.66,4.79,0.75,9.58,inf
2015,inf,-5.64,5.14,1.44,3.2,0.17,0.16,0.75,-0.3,4.56,10.14,-1.13,1.24,0.27,11.16,3.12,6.94,0.03,0.96,1.82,11.76,11.76,5.29,-3.0,-91.1,-2.8,2.66,0.93,4.25,inf
2016,inf,-5.07,3.8,2.28,3.32,0.18,0.17,1.79,-0.31,6.19,9.02,-1.3,1.74,-0.32,6.52,3.91,5.7,0.04,0.95,1.26,11.51,8.02,5.51,-3.61,-74.92,-3.35,5.71,0.93,-2.17,inf
2017,inf,-9.41,1.9,3.75,10.72,0.45,0.21,1.22,-0.39,10.38,29.7,-0.78,3.85,0.33,3.37,6.64,18.98,0.11,0.88,1.62,13.5,11.98,4.19,-4.77,-20.21,-2.27,-0.33,0.48,-9.32,inf
2018,inf,2.43,5.04,3.15,8.04,0.11,0.13,1.09,-0.23,10.64,27.1,2.25,1.08,-0.01,11.95,7.48,19.06,0.03,0.85,1.36,12.93,3.62,1.42,4.7,207.18,5.26,0.13,1.12,9.64,inf
2019,inf,28.37,10.0,1.34,1.81,0.13,0.2,1.63,-0.36,4.34,5.87,0.35,1.0,inf,22.36,3.0,4.05,0.02,0.94,1.36,13.09,9.45,7.0,0.45,35.26,0.69,13.25,1.54,26.24,inf
2020,inf,3.13,4.93,1.12,1.31,0.15,0.26,2.27,-0.49,2.82,3.32,4.64,2.94,inf,7.52,1.7,2.0,0.05,0.91,1.33,17.37,13.7,11.64,4.89,157.62,8.36,23.4,1.71,28.12,inf
2021,12.93,3.51,3.9,1.07,1.21,0.18,0.32,6.19,-0.54,2.66,3.0,6.28,5.67,inf,5.76,1.59,1.79,0.08,0.88,1.14,20.14,16.62,14.77,5.08,110.85,9.05,28.34,1.78,35.31,inf
2022,25.83,1.38,inf,0.46,0.59,0.04,inf,inf,inf,0.46,0.59,6.31,0.0,-0.34,inf,inf,inf,inf,inf,inf,13.59,9.58,7.39,3.19,inf,inf,inf,inf,66.77,inf
2023,33.84,1.05,inf,0.35,0.45,0.03,inf,inf,inf,0.35,0.45,6.31,0.0,-0.26,inf,0.0,0.0,inf,inf,inf,13.59,9.58,7.39,3.19,inf,inf,inf,inf,66.77,inf
