,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.26,34.8,3.71,22.54,36.1,6.38,2.67,9.22,-4.47,20.64,33.06,1.45,13.62,4.2,-0.31,-1.9,-3.04,0.72,0.28,3.52,72.1,28.3,17.66,18.32,10.66,7.66,6.96,0.42,38.27,inf
2015,1.87,32.47,3.11,17.04,29.7,4.61,2.08,7.55,-3.33,16.09,28.05,1.36,14.22,-5.83,-0.17,-0.95,-1.66,0.67,0.33,3.78,71.44,27.08,15.53,14.21,9.59,6.41,6.58,0.45,28.25,23.13
2016,1.63,11.92,0.71,6.56,11.98,1.65,0.55,1.2,-1.19,2.42,4.42,1.46,24.5,1.62,-0.45,-4.14,-7.56,0.78,0.22,6.79,70.2,25.17,13.78,13.85,5.94,4.62,3.41,0.33,21.8,26.63
2017,1.05,41.86,3.03,24.61,47.76,6.21,2.27,6.45,-4.21,21.6,41.93,0.51,7.06,1.75,-0.37,-3.0,-5.83,0.75,0.25,4.25,70.46,25.25,13.01,14.84,7.25,5.42,3.98,0.37,19.87,37.43
2018,0.71,76.26,5.13,32.1,60.16,7.9,3.29,11.1,-5.77,30.84,57.8,0.43,6.36,-4.69,-0.2,-1.26,-2.37,0.64,0.36,3.21,71.43,24.62,13.14,10.36,6.72,4.31,5.28,0.42,18.33,2.63
2019,0.44,151.52,3.29,29.34,72.63,7.47,2.3,6.33,-4.66,26.14,64.71,0.23,10.76,inf,-0.36,-3.2,-7.91,0.7,0.3,3.51,65.47,25.47,10.29,4.93,2.17,1.52,2.64,0.31,16.4,-10.47
2020,0.3,-88.61,4.38,63.85,-151.94,8.1,2.65,11.71,-4.78,61.8,-147.05,-0.42,8.55,inf,-0.14,-2.05,4.89,0.6,0.4,2.03,67.68,12.68,-5.33,-9.14,-4.94,-2.99,-2.49,0.33,14.3,inf
2021,1.51,-90.95,4.38,59.1,-164.48,7.88,2.74,11.96,-4.82,57.24,-159.3,-0.41,8.55,0.13,-0.14,-1.86,5.18,0.63,0.37,2.14,68.7,13.34,-4.79,-8.67,-4.81,-3.02,-2.23,0.35,14.3,inf
2022,inf,-90.95,4.38,59.1,-164.48,7.88,2.74,11.96,-4.82,57.24,-159.3,-0.41,8.55,0.13,-0.14,-1.86,5.18,0.63,0.37,2.14,68.7,13.34,-4.79,-8.67,-4.81,-3.02,-2.23,0.35,14.3,inf
2023,inf,-90.95,4.38,59.1,-164.48,7.88,2.74,11.96,-4.82,57.24,-159.3,-0.41,8.55,0.13,-0.14,-1.86,5.18,0.63,0.37,2.14,68.7,13.34,-4.79,-8.67,-4.81,-3.02,-2.23,0.35,14.3,inf
