,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.03,inf,inf,inf,inf,inf,inf,inf,inf,15.1,-16.11,-35.41,-21.6,inf,inf,inf,inf,inf,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.1,inf,inf,inf,inf,inf,inf,inf,inf,17.4,10.34,-14.6,-30.61,inf,inf,inf,inf,inf,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.14,1.87,inf,inf,inf,inf,inf,inf,inf,39.16,17.9,17.9,-22.64,inf,inf,inf,inf,inf,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.02,1.91,inf,1.47,4.97,7.81,0.36,0.64,0.63,42.83,49.57,31.53,1.48,0.89,0.32,6.56,0.21,inf,inf
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.22,2.24,inf,1.15,2.52,3.25,0.34,0.66,3.52,49.56,58.39,45.29,12.89,10.04,3.4,12.05,0.26,inf,inf
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.08,2.06,inf,1.34,4.59,7.8,0.33,0.67,3.86,33.28,47.93,28.22,6.25,3.8,1.24,5.01,0.2,65.55,inf
2020,inf,-49.71,3.44,12.55,25.89,3.59,0.92,5.35,-1.22,19.56,40.35,-0.14,2.01,inf,1.92,7.01,14.46,0.27,0.73,3.2,25.48,28.59,13.86,-7.22,-6.92,-1.85,2.65,0.26,49.43,inf
2021,inf,-7.74,2.1,7.61,29.27,2.35,0.4,4.2,-0.5,20.02,77.01,-0.45,1.64,inf,3.43,12.41,47.74,0.19,0.81,2.04,21.04,30.91,8.04,-30.4,-27.18,-5.2,0.79,0.17,23.22,inf
2022,inf,-210.52,1.29,2.85,5.42,0.97,0.27,2.88,-0.34,9.18,17.45,-0.01,1.75,2.16,2.87,6.33,12.03,0.21,0.79,1.86,34.97,34.11,17.94,-0.46,-0.61,-0.13,3.83,0.28,17.46,inf
2023,inf,-200.27,1.23,2.71,5.15,0.92,0.26,2.74,-0.32,9.04,17.18,-0.01,1.75,2.05,2.87,6.33,12.03,0.21,0.79,1.86,34.97,34.11,17.94,-0.46,-0.61,-0.13,3.83,0.28,17.46,inf
