,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.75,24.2,inf,inf,inf,inf,0.75,0.25,3.9,80.14,inf,5.94,9.34,3.08,2.3,inf,0.25,1.66,-11.52
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-4.97,19.0,inf,inf,inf,inf,0.79,0.21,4.42,-26.21,inf,-139.97,-75.06,-26.14,-20.54,inf,0.27,-0.59,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.14,18.43,inf,inf,inf,inf,0.84,0.16,6.28,80.2,inf,-5.11,-2.5,-0.76,-0.64,inf,0.25,-4.39,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.41,17.67,inf,inf,inf,inf,0.88,0.12,6.47,75.42,inf,9.34,5.89,2.32,2.03,inf,0.35,-1.47,-23.1
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-2.54,15.25,inf,inf,inf,inf,0.93,0.07,19.98,99.82,inf,-27.52,-104.45,-16.67,-15.57,inf,0.15,-20.97,inf
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.69,14.33,inf,inf,inf,inf,0.94,0.06,17.45,99.43,-21.67,-24.71,-29.86,-4.79,-4.5,inf,0.15,-22.05,inf
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-2.29,12.09,inf,inf,inf,inf,0.95,0.05,26.75,97.02,-355.96,-366.49,-366.32,-18.89,-18.04,inf,0.05,-37.65,inf
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-1.25,10.83,inf,inf,inf,inf,0.91,0.09,9.12,100.0,-64.18,-70.28,-67.79,-11.55,-10.47,inf,0.15,-19.89,inf
2022,inf,3.54,0.93,inf,-9.63,4.62,0.84,2.05,-1.72,inf,-9.63,4.02,15.25,-0.01,inf,inf,inf,0.9,0.1,4.97,100.0,inf,-47.99,130.53,26.38,23.66,inf,0.18,-19.89,inf
2023,inf,3.54,0.93,inf,-9.63,4.62,0.84,2.05,-1.72,inf,-9.63,4.02,15.25,-0.01,inf,inf,inf,0.9,0.1,4.97,100.0,inf,-47.99,130.53,26.38,23.66,inf,0.18,-19.89,inf
