,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-0.64,2.46,0.93,2.29,0.05,0.02,-0.12,-0.03,7.37,18.06,-11.66,3.04,0.0,16.97,6.44,15.77,0.01,0.99,0.55,33.09,5.23,2.13,-7.61,-383.38,-3.52,-11.23,0.46,5.71,inf
2015,inf,-0.29,-0.7,0.58,1.18,0.04,0.02,-0.07,-0.02,5.47,11.21,-20.97,-8.55,0.0,inf,4.89,10.03,-0.02,1.02,0.48,32.68,6.36,3.1,-12.87,-245.21,-5.86,2.68,0.46,2.03,inf
2016,inf,-0.63,-0.43,0.43,0.55,0.06,0.03,-0.08,-0.04,2.37,3.04,-16.64,-24.38,0.03,inf,1.94,2.5,-0.06,1.06,0.41,32.62,14.49,11.27,-9.8,-68.23,-4.33,74.18,0.44,2.98,inf
2017,inf,-0.71,-0.41,1.35,1.99,0.13,0.06,-0.1,-0.07,4.77,7.05,-31.92,-56.13,-0.01,inf,3.42,5.06,-0.14,1.14,0.27,34.49,9.6,6.5,-18.11,-56.86,-8.09,-355.58,0.45,3.49,inf
2018,inf,21.86,-0.5,0.96,1.2,0.14,0.07,-0.11,-0.09,3.68,4.56,1.24,-54.3,-0.21,inf,2.71,3.36,-0.13,1.13,0.28,34.18,14.77,11.91,0.65,-2.27,0.3,96.61,0.46,2.78,-7.83
2019,inf,-8.41,-0.6,1.27,1.57,0.18,0.08,-0.14,-0.11,4.16,5.17,-4.18,-58.59,inf,inf,2.89,3.59,-0.14,1.14,0.29,33.66,14.15,11.39,-2.13,-7.13,-1.0,90.38,0.47,5.04,inf
2020,inf,-6.92,-0.41,inf,1.28,0.12,0.06,-0.1,-0.08,inf,5.19,-3.61,-61.6,inf,inf,inf,3.91,-0.14,1.14,0.34,33.68,inf,9.39,-1.74,-5.86,-0.81,91.13,0.46,4.94,inf
2021,inf,-0.15,-0.12,inf,0.91,0.13,0.07,-0.07,-0.1,inf,3.99,-230.88,-291.91,inf,inf,inf,3.08,-0.58,1.58,0.26,36.6,inf,13.82,-82.86,-79.09,-45.88,-19.05,0.55,10.41,inf
2022,inf,-0.15,-0.13,inf,0.99,0.13,0.08,-0.08,-0.11,inf,4.28,-257.18,-297.91,0.0,inf,inf,3.28,-0.58,1.58,0.25,36.6,inf,13.16,-86.19,-86.33,-50.05,-20.77,0.58,10.41,inf
2023,inf,-0.22,-0.19,inf,1.45,0.19,0.11,-0.11,-0.17,inf,4.74,-257.18,-297.91,0.0,inf,inf,3.28,-0.58,1.58,0.25,36.6,inf,13.16,-86.19,-86.33,-50.05,-20.77,0.58,10.41,inf
