,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,2.75,21.76,5.12,13.12,16.48,3.23,2.67,7.37,-5.79,12.81,16.09,1.61,6.83,1.2,-0.12,-0.32,-0.4,0.52,0.48,3.05,65.9,24.6,19.58,14.84,23.55,12.27,14.57,0.83,12.38,16.93
2015,3.67,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.26,0.97,1.41,0.46,0.54,1.76,62.99,17.39,11.96,10.24,15.8,7.34,8.17,0.72,11.06,7.19
2016,3.84,26.08,3.26,11.58,18.76,1.82,1.63,12.16,-2.67,12.85,20.82,0.92,7.37,-1.19,0.36,1.27,2.06,0.5,0.5,1.52,59.85,15.75,9.72,6.99,12.5,6.25,10.09,0.89,11.29,-2.0
2017,1.18,53.25,3.93,16.81,34.48,2.22,1.99,11.81,-3.4,17.78,36.46,0.56,7.62,-1.36,0.23,0.97,1.98,0.51,0.49,1.68,61.23,13.22,6.45,4.17,7.37,3.73,6.86,0.89,9.51,-14.8
2018,1.15,75.52,3.49,17.33,35.63,1.94,1.88,14.48,-3.28,17.43,35.83,0.36,7.77,-2.1,0.02,0.1,0.2,0.54,0.46,1.44,61.88,11.18,5.44,2.57,4.63,2.49,5.67,0.97,7.56,-23.17
2019,0.65,50.96,4.32,24.92,32.88,4.69,3.02,8.23,-6.98,22.39,29.53,1.27,14.96,inf,-0.44,-2.54,-3.34,0.7,0.3,2.84,67.41,18.8,14.25,9.19,8.47,5.93,8.71,0.65,5.18,-4.42
2020,1.05,56.27,6.37,27.8,42.18,6.39,3.23,20.96,-7.17,26.32,39.93,0.51,4.51,inf,-0.34,-1.48,-2.24,0.51,0.49,1.39,70.08,23.0,15.16,11.36,11.33,5.73,10.5,0.5,6.34,8.57
2021,1.08,47.97,4.18,24.8,33.12,5.94,1.78,8.16,-3.96,22.82,30.47,0.6,6.86,inf,-0.33,-1.98,-2.65,0.43,0.55,1.65,69.14,23.94,17.93,12.38,8.71,3.71,7.09,0.3,6.4,19.27
2022,1.12,34.22,3.72,19.36,26.59,4.49,1.61,5.89,-3.89,18.25,25.07,0.81,7.43,0.97,-0.23,-1.11,-1.52,0.41,0.57,1.87,69.81,23.22,16.9,13.13,11.56,4.69,7.88,0.36,11.23,39.89
2023,1.1,34.89,3.79,19.74,27.11,4.58,1.64,6.01,-3.96,18.63,25.59,0.81,7.43,0.99,-0.21,-1.11,-1.52,0.43,0.57,1.87,69.81,23.22,16.9,13.13,10.86,4.69,7.88,0.36,11.23,39.89
