,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,0.55,-205.41,4.29,-74.93,-74.75,inf,3.94,10.35,-6.44,-67.92,-67.75,-0.25,11.98,1.1,-0.4,inf,7.0,0.92,0.08,48.87,inf,inf,inf,inf,-2.09,-1.92,-6.11,0.0,inf,inf
2015,inf,108.34,3.97,-383.54,-377.0,inf,3.33,9.2,-5.96,-337.24,-331.5,0.45,12.33,-0.39,-0.48,inf,45.51,0.84,0.16,5.58,inf,inf,inf,inf,3.66,3.07,-1.48,0.0,inf,-25.57
2016,0.87,18.02,3.39,22.57,22.59,inf,2.89,12.92,-4.01,20.63,20.65,3.02,16.03,0.03,-0.29,inf,-1.94,0.85,0.15,5.11,inf,inf,inf,inf,18.83,16.06,14.55,0.0,inf,8.46
2017,1.4,15.88,3.1,13.98,13.99,inf,2.56,7.14,-4.56,11.79,11.8,3.33,17.09,1.52,-0.49,inf,-2.19,0.83,0.17,5.49,inf,inf,inf,inf,19.51,16.12,16.63,0.0,inf,24.08
2018,12.79,50.0,3.52,72.62,72.86,inf,2.87,7.18,-5.39,61.08,61.28,1.12,15.93,-0.75,-0.56,inf,-11.58,0.82,0.18,6.91,inf,inf,inf,inf,7.03,5.74,3.96,0.0,inf,31.4
2019,0.37,-370.95,5.02,-153.89,-153.49,inf,3.81,12.63,-6.25,-138.73,-138.37,-0.2,14.99,inf,-0.49,inf,15.12,0.76,0.24,4.36,inf,inf,inf,inf,-1.35,-1.03,-3.97,0.0,inf,inf
2020,inf,20.54,4.56,21.84,21.84,inf,3.74,13.43,-6.41,19.66,19.66,3.85,17.31,inf,-0.45,inf,-2.18,0.82,0.18,3.01,inf,inf,inf,inf,22.22,18.22,20.89,0.0,inf,53.51
2021,2.74,39.39,4.08,41.92,41.92,inf,3.46,17.32,-5.04,38.22,38.22,1.87,18.08,inf,-0.36,inf,-3.71,0.85,0.15,2.89,inf,inf,inf,inf,10.37,8.78,9.71,0.0,inf,-9.09
2022,2.6,30.73,3.97,inf,34.27,inf,3.37,23.37,-4.52,inf,31.68,2.28,17.63,6.56,-0.3,inf,-2.59,0.85,0.15,2.3,inf,inf,inf,inf,12.92,10.96,10.92,0.0,inf,-5.48
2023,2.6,30.76,3.97,inf,34.3,inf,3.37,23.38,-4.52,inf,31.7,2.28,17.63,6.56,-0.3,inf,-2.59,0.85,0.15,2.3,inf,inf,inf,inf,12.92,10.96,10.92,0.0,inf,-5.48
