,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,6.16,9.95,1.48,1.76,2.8,0.34,0.15,2.21,-0.25,5.74,9.15,0.23,1.51,0.25,3.01,3.58,5.7,0.1,0.84,1.21,21.09,19.08,11.97,3.37,14.9,1.51,9.5,0.45,33.01,0.26
2015,6.54,11.08,1.63,inf,3.25,0.3,0.19,3.09,-0.29,inf,8.68,0.26,1.78,0.7,2.77,inf,5.53,0.12,0.82,1.25,15.53,inf,9.1,2.67,14.69,1.76,9.34,0.66,41.4,10.79
2016,2.17,31.88,1.34,inf,4.42,0.42,0.25,3.69,-0.36,inf,8.96,0.12,2.75,-0.61,1.37,inf,4.52,0.18,0.76,1.27,15.47,inf,9.45,1.31,4.2,0.77,8.24,0.59,37.23,-6.11
2017,2.55,13.75,2.0,inf,6.17,0.56,0.35,5.68,-0.51,inf,12.58,0.32,2.22,0.05,1.62,inf,4.99,0.17,0.78,1.24,13.84,inf,9.13,4.1,14.53,2.53,8.85,0.62,36.11,13.95
2018,2.13,11.03,2.35,inf,4.42,0.8,0.35,3.62,-0.5,inf,8.47,0.66,3.11,0.1,2.13,inf,3.99,0.15,0.83,1.46,15.87,inf,18.17,7.27,21.31,3.15,9.8,0.43,41.28,41.65
2019,2.13,40.45,3.23,5.26,7.86,0.93,0.47,7.93,-0.63,9.68,14.46,0.25,3.14,inf,2.53,4.13,6.16,0.14,0.84,1.31,16.34,17.58,11.77,2.29,7.99,1.16,8.0,0.51,19.08,10.18
2020,1.41,10.5,2.32,3.84,5.71,0.76,0.34,12.93,-0.48,8.25,12.28,0.81,3.66,inf,2.13,3.53,5.25,0.15,0.84,1.1,17.99,19.77,13.29,7.23,22.09,3.22,7.85,0.45,10.79,35.22
2021,10.3,5.37,1.65,2.35,3.01,0.53,0.25,4.95,-0.35,5.64,7.21,1.43,4.65,inf,2.15,2.92,3.73,0.15,0.82,1.27,21.52,22.35,17.47,9.79,32.24,4.73,11.99,0.48,17.52,75.71
2022,3.11,7.11,1.22,2.17,2.66,0.57,0.25,10.13,-0.34,5.79,7.08,1.05,6.12,-0.4,2.04,3.21,3.93,0.18,0.79,1.11,27.13,26.4,21.59,8.06,19.38,3.58,12.31,0.44,14.21,30.76
2023,5.66,6.62,1.13,2.02,2.47,0.53,0.24,9.42,-0.31,5.55,6.79,1.05,6.12,-0.27,1.8,3.21,3.93,0.21,0.79,1.11,27.13,26.4,21.59,8.06,17.11,3.58,12.31,0.44,14.21,30.76
