,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-8.37,0.58,-33.15,-5.69,0.29,0.38,1.41,-0.76,-42.48,-7.29,-1.03,14.77,0.05,0.21,-12.18,-2.09,0.66,0.34,2.23,4.89,-0.87,-5.09,-3.46,-6.95,-4.6,-10.29,1.33,10.36,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.35,14.45,inf,0.35,3.94,-34.55,0.6,0.4,1.67,6.84,4.46,-0.51,-1.23,-2.41,-1.44,-1.73,1.17,1.01,inf
2016,inf,-0.39,1.2,-0.55,-0.45,0.17,0.31,1.2,-0.74,-1.26,-1.04,-10.92,3.54,0.0,1.65,-0.75,-0.61,0.26,0.74,1.79,5.19,-31.75,-38.72,-44.59,-308.56,-79.13,-99.41,1.77,-0.15,inf
2017,inf,6.34,2.0,3.51,4.53,0.31,0.66,2.59,-1.83,4.38,5.65,1.51,4.8,-0.06,0.74,1.31,1.69,0.33,0.67,1.66,15.67,8.78,6.82,4.87,31.51,10.41,20.61,2.14,1.69,153.09
2018,9.39,5.73,2.04,3.68,4.25,0.33,0.68,2.1,-2.07,4.77,5.5,2.1,5.9,0.15,0.61,1.1,1.26,0.33,0.67,1.95,15.66,8.97,7.78,5.77,35.66,11.94,20.3,2.07,2.71,10.96
2019,2.06,9.47,2.39,7.98,10.68,0.55,1.08,3.94,-2.49,9.75,13.04,1.87,7.4,inf,0.5,1.66,2.21,0.45,0.55,1.93,12.13,6.94,5.19,5.85,25.24,11.4,13.27,1.95,1.48,inf
2020,0.17,47.34,5.15,26.27,42.48,1.2,2.07,7.26,-5.02,23.97,38.76,0.78,7.19,-0.68,0.7,3.56,5.75,0.4,0.6,1.94,11.39,4.56,2.82,2.53,10.87,4.36,4.38,1.72,1.48,inf
2021,inf,47.34,5.15,26.27,42.48,1.2,2.07,7.26,-5.02,23.97,38.76,0.78,7.19,-0.68,0.7,3.56,5.75,0.4,0.6,1.94,11.39,4.56,2.82,2.53,10.87,4.36,4.38,1.72,1.48,inf
2022,inf,47.34,5.15,26.27,42.48,1.2,2.07,7.26,-5.02,23.97,38.76,0.78,7.19,-0.68,0.7,3.56,5.75,0.4,0.6,1.94,11.39,4.56,2.82,2.53,10.87,4.36,4.38,1.72,1.48,inf
2023,inf,47.34,5.15,26.27,42.48,1.2,2.07,7.26,-5.02,23.97,38.76,0.78,7.19,-0.68,0.7,3.56,5.75,0.4,0.6,1.94,11.39,4.56,2.82,2.53,10.87,4.36,4.38,1.72,1.48,inf
