,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,12.65,14.73,0.96,inf,8.13,1.7,0.56,11.06,-0.7,inf,7.51,1.71,26.35,-0.04,-0.08,inf,-0.66,0.59,0.41,1.34,73.84,inf,20.9,11.53,6.49,3.81,6.67,0.33,12.85,3.2
2015,27.61,-69.39,0.58,inf,9.47,1.44,0.36,inf,-0.39,inf,9.73,-0.19,22.32,0.63,0.04,inf,0.74,0.61,0.39,1.02,51.86,inf,15.23,-2.08,-0.82,-0.51,3.57,0.24,0.31,inf
2016,18.91,18.01,0.88,inf,23.11,3.79,0.55,-335.21,-0.6,inf,15.99,1.07,21.87,-0.03,0.01,inf,0.24,0.63,0.37,0.98,52.66,inf,16.4,21.03,4.78,3.02,1.68,0.14,-10.82,26.44
2017,inf,-38.87,0.92,inf,-55.58,4.44,0.59,-102.59,-0.63,inf,-35.41,-0.51,21.72,0.26,0.01,inf,-0.66,0.64,0.36,0.91,19.75,inf,-7.98,-11.41,-2.37,-1.51,-2.92,0.13,-15.13,inf
2018,9.12,22.26,0.92,inf,22.04,4.01,0.63,-222.91,-0.69,inf,23.04,0.9,21.69,-0.08,-0.03,inf,-0.66,0.69,0.31,0.97,23.96,inf,18.2,18.02,4.15,2.85,3.93,0.16,-15.99,inf
2019,5.7,9.01,1.47,12.14,21.68,6.67,0.81,91.19,-0.88,13.47,24.04,3.55,21.82,inf,0.15,1.28,2.28,0.55,0.45,1.07,30.5,54.93,30.77,74.02,16.28,8.99,-6.08,0.12,-20.2,15.73
2020,10.32,6.75,1.62,9.64,14.35,6.08,0.8,170.89,-0.87,8.65,12.89,5.28,22.0,inf,0.15,0.92,1.37,0.5,0.5,1.06,37.95,63.11,42.39,90.17,23.99,11.88,-7.3,0.13,-8.26,inf
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.94,6.51,1.35,23.16,inf,0.2,0.86,1.13,0.53,0.47,0.94,57.01,75.92,57.55,19.23,5.81,3.06,11.01,0.16,6.56,4.67
2022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.47,30.97,inf,-0.12,0.89,-1.26,0.62,0.38,1.09,33.55,-61.19,43.12,108.48,24.13,15.05,9.59,0.14,8.84,inf
2023,inf,3.35,0.81,-5.93,8.42,3.63,0.5,59.71,-0.56,-5.13,7.28,7.47,30.97,0.01,-0.12,0.89,-1.26,0.62,0.38,1.09,33.55,-61.19,43.12,108.48,24.13,15.05,9.59,0.14,8.84,inf
