,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,5.26,6.29,1.62,inf,4.67,0.82,0.7,21.65,-0.94,inf,7.21,1.26,4.89,5.44,0.77,inf,2.29,0.43,0.57,1.16,27.13,inf,17.58,13.05,25.06,10.72,16.07,0.82,8.82,-2.92
2015,8.41,7.13,1.55,inf,5.27,0.76,0.6,6.72,-0.89,inf,inf,1.11,5.08,-0.61,0.96,inf,3.25,0.36,0.64,1.35,23.67,inf,14.33,10.59,21.83,7.76,11.21,0.73,8.85,-6.0
2016,8.3,13.86,2.81,inf,9.33,1.32,0.99,-32.31,-1.34,inf,12.68,1.02,5.03,-1.73,0.97,inf,3.23,0.35,0.65,0.9,22.2,inf,14.18,9.55,20.26,7.12,12.55,0.75,9.31,-5.9
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.12,5.07,inf,1.36,3.15,3.96,0.3,0.7,1.01,18.9,16.97,13.51,8.67,22.09,6.57,10.63,0.76,8.88,-1.0
2018,4.6,11.12,2.78,5.81,7.07,1.12,0.84,11.18,-1.15,inf,inf,1.44,5.75,0.39,1.41,2.94,3.58,0.3,0.7,1.39,23.68,19.31,15.85,10.08,25.0,7.56,12.62,0.75,11.82,2.99
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.63,6.26,inf,1.37,2.79,3.42,0.26,0.74,1.76,21.83,19.64,16.05,10.41,25.96,6.72,13.51,0.65,10.15,5.29
2020,1.01,8.84,2.28,5.27,6.46,1.08,0.65,8.66,-0.84,7.75,9.51,2.03,7.91,inf,1.12,2.6,3.19,0.29,0.71,1.52,22.91,20.54,16.75,12.24,25.73,7.41,13.09,0.61,9.71,12.94
2021,15.72,4.81,1.69,3.0,3.56,0.71,0.49,-22.87,-0.69,5.41,6.41,3.17,9.0,inf,1.3,2.31,2.74,0.29,0.71,0.93,24.61,23.59,19.91,14.74,35.23,10.27,16.48,0.7,15.05,25.49
2022,23.08,5.58,2.31,3.08,3.6,0.92,0.62,52.32,-0.8,5.4,6.31,3.46,8.36,0.62,1.54,2.06,2.41,0.27,0.73,1.05,30.7,29.71,25.42,16.39,41.35,11.03,19.87,0.67,10.3,25.28
2023,19.14,6.93,2.86,3.82,4.47,1.14,0.76,64.9,-1.0,5.79,6.77,3.46,8.36,0.77,1.54,2.06,2.41,0.27,0.73,1.05,30.7,29.71,25.42,16.39,41.35,11.03,19.87,0.67,10.3,25.28
