,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.22,0.55,0.68,0.26,0.72,0.9,20.32,6.04,4.85,1.44,9.49,2.45,13.46,1.7,inf,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.3,0.68,0.84,0.24,0.73,1.1,20.23,6.79,5.49,1.84,12.1,2.94,14.26,1.6,inf,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.09,0.3,0.3,0.3,0.7,inf,19.99,5.59,5.59,2.47,13.9,4.14,17.17,1.68,inf,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.19,-0.62,-0.75,0.36,0.61,1.03,20.4,7.53,6.17,3.18,13.17,4.72,15.19,1.48,inf,inf
2018,1.94,21.6,2.75,9.21,11.5,0.66,0.98,31.12,-1.91,8.44,10.53,0.84,6.58,inf,-0.23,-0.78,-0.97,0.36,0.62,1.07,20.97,7.17,5.74,3.06,12.74,4.53,13.93,1.48,inf,inf
2019,1.21,45.72,3.43,12.02,16.65,0.77,1.03,22.1,-2.04,11.73,16.25,0.51,6.81,inf,-0.08,-0.29,-0.4,0.3,0.67,1.1,20.73,6.41,4.63,1.69,7.5,2.26,9.54,1.34,10.32,13.92
2020,1.28,14.41,2.45,6.88,8.55,0.54,0.74,55.55,-1.46,6.9,8.57,1.35,7.91,inf,0.01,0.02,0.02,0.3,0.67,1.03,19.55,7.86,6.33,3.75,17.0,5.15,15.0,1.37,11.38,28.38
2021,5.95,9.63,1.77,4.78,5.92,0.39,0.51,17.18,-1.08,5.1,6.32,1.58,8.6,inf,0.12,0.32,0.4,0.29,0.69,1.06,19.13,8.15,6.58,4.04,18.41,5.34,15.14,1.32,10.34,21.78
2022,2.34,17.88,1.43,4.67,6.3,0.3,0.34,-7.82,-0.63,5.87,7.92,0.83,10.35,-0.4,0.39,1.2,1.62,0.22,0.76,0.91,19.1,6.47,4.79,1.69,8.58,1.88,10.43,1.11,15.4,1.69
2023,2.79,14.99,1.2,3.92,5.28,0.25,0.28,-6.55,-0.53,5.11,6.9,0.83,10.35,-0.34,0.37,1.2,1.62,0.24,0.76,0.91,19.1,6.47,4.79,1.69,7.99,1.88,10.43,1.11,15.4,1.69
