,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,12.16,4.46,0.47,inf,3.78,0.43,0.14,0.54,-0.41,inf,15.31,0.86,8.26,-0.15,1.42,inf,11.53,0.31,0.65,1.7,28.71,inf,11.36,9.63,10.45,3.24,3.7,0.34,16.95,7.04
2015,7.61,2.05,0.29,inf,1.94,0.38,0.13,0.57,-0.3,inf,6.55,1.32,9.32,0.04,0.69,inf,4.61,0.45,0.54,1.67,25.71,inf,19.65,18.68,14.16,6.4,7.22,0.34,-2.12,3.5
2016,7.47,-0.83,0.26,inf,-0.81,1.1,0.12,0.58,-0.26,inf,-2.9,-2.59,8.19,0.0,0.69,inf,-2.1,0.45,0.54,1.62,-22.78,inf,-136.36,-131.64,-31.6,-14.35,-18.73,0.11,-26.56,inf
2017,inf,-1.31,0.65,inf,-1.44,2.22,0.29,1.45,-0.55,inf,-2.85,-1.57,3.17,-0.08,0.64,inf,-1.41,0.45,0.54,1.78,-36.1,inf,-153.76,-169.05,-49.63,-22.45,-27.14,0.13,-22.67,inf
2018,inf,-1.73,0.62,inf,-2.22,2.73,0.25,2.62,-0.39,inf,-4.88,-0.84,2.33,0.04,0.75,inf,-2.67,0.4,0.6,1.35,-19.02,inf,-123.17,-157.48,-35.89,-14.31,-15.95,0.09,-37.41,inf
2019,inf,-5.68,1.56,-5.91,-6.9,4.0,0.85,3.86,-1.48,-6.0,-7.01,-0.32,1.18,inf,0.02,-0.09,-0.11,0.55,0.45,2.08,8.61,-67.71,-57.99,-70.48,-27.42,-15.01,-16.83,0.21,-25.67,inf
2020,inf,-4.46,0.95,-4.07,-5.16,4.07,0.42,1.82,-0.71,-5.59,-7.09,-2.24,10.54,inf,0.36,-1.52,-1.93,0.44,0.55,2.35,-8.95,-100.03,-78.92,-91.26,-21.25,-9.45,-11.32,0.1,-32.32,inf
2021,inf,-1.44,0.45,-1.72,-2.07,1.82,0.17,0.51,-0.34,-4.23,-5.09,-2.51,8.02,inf,0.65,-2.51,-3.02,0.38,0.58,3.14,5.61,-105.31,-87.53,-126.21,-31.3,-11.87,-10.84,0.09,-15.57,inf
2022,inf,186.69,0.31,inf,8.61,0.82,0.12,0.31,-0.26,inf,28.35,0.01,8.45,-1.86,0.76,inf,19.74,0.37,0.61,3.64,11.72,inf,9.55,0.44,0.18,0.06,1.2,0.15,-5.08,inf
2023,inf,195.85,0.33,673.23,9.03,0.86,0.13,0.33,-0.27,inf,28.77,0.01,8.45,-1.95,0.72,inf,19.74,0.39,0.61,3.64,11.72,0.13,9.55,0.44,0.17,0.06,1.2,0.15,-5.08,inf
