,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.56,9.55,1.05,7.19,7.7,0.8,0.1,-2.74,-0.18,6.74,7.22,1.52,13.86,-0.56,inf,inf,inf,0.1,0.9,inf,42.19,11.1,10.37,8.35,10.69,1.03,inf,0.12,inf,inf
2015,15.37,2.72,0.39,2.19,2.29,0.25,0.04,2.47,-0.07,2.78,2.91,2.15,15.17,0.07,inf,inf,inf,0.1,0.9,inf,32.21,11.31,10.8,9.1,13.59,1.29,inf,0.14,16.03,2.97
2016,5.6,5.8,0.66,3.41,3.88,0.4,0.06,0.88,-0.12,3.58,4.07,1.78,15.75,-0.34,inf,inf,inf,0.1,0.9,inf,49.22,11.83,10.4,6.96,10.83,1.04,inf,0.15,12.86,-4.85
2017,1.82,5.57,0.87,3.45,3.93,0.65,0.08,0.38,-0.21,4.79,5.45,2.68,17.19,0.11,inf,inf,inf,0.1,0.9,inf,49.24,18.93,16.64,11.75,14.88,1.47,inf,0.13,9.3,5.6
2018,6.07,9.99,1.25,5.5,6.37,1.07,0.12,0.86,-0.25,5.4,6.26,2.22,17.79,-0.58,inf,inf,inf,0.09,0.91,inf,53.77,19.52,16.84,10.74,12.33,1.16,inf,0.11,6.29,3.93
2019,5.75,6.98,1.14,5.46,6.7,1.1,0.11,1.79,-3.1,5.63,6.91,3.1,19.05,inf,inf,inf,inf,0.09,0.91,0.04,56.18,20.1,16.39,15.74,16.27,1.54,inf,0.1,1.64,15.39
2020,4.51,9.61,0.71,inf,7.6,0.81,0.07,1.49,-0.07,inf,7.91,1.52,20.4,inf,inf,inf,inf,0.09,0.92,2.34,60.03,inf,10.61,8.4,7.51,0.68,inf,0.08,-5.25,-6.76
2021,9.88,3.64,0.43,inf,2.67,0.53,0.04,2.19,-0.04,inf,2.98,2.65,22.22,inf,inf,inf,inf,0.09,0.93,1.37,55.25,inf,20.01,14.69,11.94,1.04,inf,0.07,-6.73,8.29
2022,9.09,4.71,0.42,inf,5.22,0.3,0.03,2.48,-0.04,inf,5.49,2.06,23.28,-0.21,inf,inf,inf,0.08,0.92,1.87,30.36,inf,5.84,6.47,8.85,0.74,inf,0.11,6.91,-5.11
2023,9.14,4.86,0.43,inf,5.38,0.31,0.04,2.56,-0.04,inf,5.68,2.06,23.28,-0.24,inf,inf,inf,0.08,0.92,1.87,30.36,inf,5.84,6.47,8.85,0.74,inf,0.11,6.91,-5.11
