,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.05,6.5,0.97,5.36,6.41,0.95,0.66,1.93,-1.42,4.35,5.19,2.73,18.34,0.36,-0.17,-0.94,-1.12,0.68,0.32,2.74,50.69,17.75,14.86,14.64,14.86,10.08,9.28,0.69,11.71,16.12
2015,15.13,4.82,0.52,4.65,6.29,0.6,0.38,1.02,-0.78,2.11,2.86,2.14,19.79,-0.22,-0.25,-2.2,-2.97,0.72,0.28,3.46,51.4,12.92,9.55,12.46,10.8,7.79,4.52,0.63,7.46,6.98
2016,6.91,5.82,0.81,7.06,9.19,0.95,0.58,1.72,-1.27,4.18,5.44,2.92,20.95,0.16,-0.32,-2.77,-3.6,0.71,0.29,2.61,52.85,13.52,10.39,16.39,13.94,9.94,4.76,0.61,6.04,12.47
2017,4.75,9.24,1.19,inf,11.72,1.32,0.83,2.5,-1.85,inf,9.39,2.94,22.87,-2.27,-0.27,inf,-2.7,0.7,0.3,2.54,52.43,inf,11.3,14.34,12.84,9.01,6.08,0.63,6.09,10.14
2018,4.85,8.48,0.92,inf,9.88,0.98,0.65,2.52,-1.17,inf,8.79,2.67,24.68,-0.68,-0.13,inf,-1.35,0.7,0.3,2.32,51.89,inf,9.97,11.61,10.8,7.61,4.79,0.66,5.26,1.29
2019,4.36,4.63,1.02,5.33,6.14,1.25,0.69,3.14,-1.21,4.67,5.39,6.45,29.22,inf,-0.12,-0.63,-0.72,0.68,0.32,2.07,53.38,23.42,20.31,26.94,22.09,14.97,11.56,0.56,3.42,16.83
2020,4.92,9.93,1.11,7.78,9.29,1.57,0.79,2.69,-1.55,5.78,6.9,3.52,31.47,inf,-0.29,-2.0,-2.39,0.71,0.29,2.43,53.59,20.13,16.87,15.78,11.23,7.92,9.07,0.5,3.76,8.78
2021,3.46,4.39,1.03,3.91,4.26,1.25,0.71,2.51,-1.38,3.63,3.95,8.91,38.15,inf,-0.05,-0.18,-0.2,0.69,0.31,2.38,53.42,31.94,29.35,28.46,23.36,16.1,18.2,0.57,9.46,22.23
2022,11.96,4.59,0.66,4.58,5.72,0.8,0.47,1.77,-0.84,3.39,4.23,6.15,43.02,-0.14,-0.15,-1.05,-1.31,0.71,0.29,2.45,54.49,17.48,13.99,17.45,14.31,10.16,9.5,0.58,9.76,14.16
2023,8.29,4.68,0.67,inf,5.83,0.82,0.48,1.8,-0.86,inf,4.43,6.15,43.02,-0.15,-0.15,inf,-1.31,0.71,0.29,2.45,54.49,inf,13.99,17.45,14.31,10.16,9.5,0.58,9.76,14.16
