,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-2.28,-2.17,inf,1.91,0.11,0.17,-6.96,-0.35,inf,inf,-1.06,-1.11,0.04,inf,inf,1.32,-0.08,1.08,0.95,45.4,inf,5.93,-4.99,-95.41,-7.62,81.88,1.53,6.68,inf
2015,inf,-0.28,-0.35,inf,-0.81,0.08,0.12,-0.38,-0.21,inf,inf,-5.56,-4.56,0.0,inf,inf,-1.14,-0.35,1.35,0.57,36.9,inf,-9.67,-27.56,-121.95,-42.88,122.1,1.56,6.28,inf
2016,inf,1.86,-0.4,inf,7.58,0.1,0.15,-0.32,-0.23,inf,inf,1.09,-5.06,-0.02,inf,inf,9.84,-0.38,1.38,0.44,43.4,inf,1.32,5.38,-21.6,8.31,57.97,1.54,5.35,inf
2017,inf,2.11,-1.82,inf,1.49,0.24,0.39,-1.65,-0.73,inf,inf,2.35,-2.71,0.02,inf,inf,1.22,-0.21,1.21,0.66,45.4,inf,16.29,11.56,-86.49,18.5,156.61,1.6,2.19,inf
2018,inf,2.02,-0.59,inf,-30.05,0.14,0.22,-0.6,-0.4,inf,inf,1.3,-4.46,-0.05,inf,inf,-57.54,-0.38,1.38,0.54,41.94,inf,-0.45,6.7,-29.07,11.11,-13.57,1.66,-2.03,inf
2019,inf,-2.72,-0.39,1.33,1.81,0.1,0.17,-0.55,-0.28,inf,inf,-0.75,-5.27,inf,inf,3.64,4.95,-0.43,1.43,0.57,38.79,7.83,5.76,-3.82,-14.2,-6.16,162.58,1.61,-1.67,inf
2020,inf,14.47,-2.36,3.91,4.51,0.5,0.86,-2.8,-1.48,inf,inf,0.15,-0.94,inf,inf,1.67,1.93,-0.36,1.36,0.58,37.35,12.82,11.13,3.47,-16.3,5.92,500.5,1.71,1.1,inf
2021,inf,6.54,-2.46,2.83,3.32,0.38,0.51,-1.54,-0.91,inf,inf,0.26,-0.68,inf,inf,2.3,2.69,-0.21,1.21,0.57,27.64,13.56,11.58,5.87,-37.53,7.85,26.99,1.34,0.74,2.52
2022,inf,14.19,-2.06,1.74,2.03,0.22,0.37,-1.46,-0.71,inf,inf,0.09,-0.6,-0.21,inf,2.0,2.34,-0.18,1.18,0.65,34.71,12.55,10.72,1.54,-14.51,2.61,61.29,1.7,6.05,-29.19
2023,inf,13.84,-2.01,1.69,1.98,0.21,0.36,-1.42,-0.69,2.8,3.27,0.09,-0.6,-0.21,inf,2.0,2.34,-0.18,1.18,0.65,34.71,12.55,10.72,1.54,-14.51,2.61,61.29,1.7,6.05,-29.19
