,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.19,9.64,1.1,3.17,5.47,0.74,0.32,8.17,-0.43,6.7,11.56,0.34,2.98,-0.6,1.22,3.54,6.11,0.3,0.7,1.2,30.15,23.28,13.5,7.66,11.37,3.37,5.61,0.44,16.11,20.85
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,2.38,inf,1.96,4.49,8.31,0.24,0.76,0.99,29.24,22.83,12.33,0.07,0.12,0.03,7.06,0.46,11.38,-57.17
2016,inf,-42.37,1.03,2.32,6.35,0.59,0.27,-419.09,-0.37,5.7,15.58,-0.06,2.67,0.02,1.62,3.66,10.0,0.27,0.73,1.0,27.13,25.33,9.26,-1.39,-2.42,-0.64,3.49,0.46,10.5,inf
2017,1.28,-2.99,0.95,3.19,56.4,0.38,0.22,7.4,-0.28,10.04,177.43,-0.65,2.04,0.0,2.01,6.78,119.69,0.23,0.77,1.14,26.29,11.79,0.67,-12.59,-31.75,-7.2,-0.17,0.57,12.19,inf
2018,inf,160.57,1.56,2.59,4.1,0.52,0.32,-7.38,-0.42,6.34,10.05,0.02,1.85,-1.56,2.24,3.71,5.88,0.2,0.8,0.86,28.21,20.01,12.63,0.32,0.97,0.2,9.28,0.61,9.07,-46.3
2019,0.53,-9.01,2.13,3.24,3.5,0.8,0.45,9.77,-0.67,6.32,6.82,-0.48,2.02,inf,2.16,3.29,3.55,0.21,0.79,1.17,29.86,24.62,22.82,-8.86,-23.65,-5.04,12.7,0.57,4.01,inf
2020,1.25,15.22,1.8,5.82,8.53,1.37,0.78,2.86,-1.35,6.7,9.82,0.36,3.06,inf,0.31,1.0,1.46,0.43,0.57,2.78,31.6,23.58,16.08,9.01,11.8,5.11,10.79,0.57,6.3,184.81
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.11,3.73,inf,0.4,0.73,0.89,0.4,0.6,2.78,39.36,32.9,27.14,17.77,29.8,12.06,17.89,0.68,15.63,inf
2022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.54,4.57,inf,0.66,1.09,1.28,0.32,0.68,2.61,47.91,40.49,34.38,22.42,33.62,10.76,15.07,0.48,14.44,inf
2023,inf,3.58,1.2,1.98,2.34,0.8,0.39,1.46,-0.67,4.2,4.94,1.54,4.57,0.11,0.66,1.09,1.28,0.32,0.68,2.61,47.91,40.49,34.38,22.42,33.62,10.76,15.07,0.48,14.44,inf
