,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-0.16,-0.02,-0.85,-0.66,0.18,0.03,-0.01,-0.03,-13.13,-10.27,-2.76,-20.79,0.01,inf,-12.5,-9.78,-1.26,2.26,0.03,23.37,-21.26,-27.18,-115.58,-13.25,-16.69,5.64,0.14,-15.57,inf
2015,inf,-0.05,-0.01,0.65,2.17,0.05,0.01,0.0,-0.01,36.95,122.56,-2.59,-23.35,0.01,inf,36.33,120.5,-1.33,2.33,0.03,27.16,7.08,2.13,-92.12,-11.1,-14.76,-0.2,0.16,-15.44,inf
2016,inf,-2.27,-0.23,17.5,28.39,1.92,0.32,-0.16,-0.34,44.79,72.7,-2.66,-26.03,-0.85,inf,24.51,39.77,-1.38,2.38,0.03,21.42,10.97,6.76,-84.45,-10.23,-14.11,-1.13,0.17,-9.74,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-334.61,inf,inf,inf,-34.64,-23.81,-1.35,2.35,0.03,21.18,-10.51,-15.28,-127.52,-12.82,-17.35,2.43,0.14,-6.65,inf
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-34.18,-22.94,-1.49,2.49,0.03,15.16,-8.35,-12.44,-84.22,-8.75,-13.01,1.97,0.15,5.41,inf
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-20.12,-16.48,-1.6,2.6,0.03,14.9,-15.66,-19.13,-86.76,-8.25,-13.17,2.78,0.15,4.39,inf
2020,inf,-0.16,-0.01,7.83,-8.87,0.14,0.02,-0.01,-0.02,226.82,-256.92,-230.11,inf,inf,inf,222.17,-251.66,-1.67,2.67,0.03,17.33,1.75,-1.55,-87.65,-6.9,-11.55,0.62,0.13,-1.38,inf
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-159.23,inf,inf,inf,18.83,22.03,-1.66,2.66,0.04,19.31,13.01,11.12,-35.13,-4.56,-7.55,-1.89,0.21,7.53,inf
2022,inf,-0.04,0.0,0.19,0.24,0.02,0.0,0.0,0.0,27.28,34.21,-205.31,inf,0.0,inf,26.87,33.71,-1.7,2.7,0.04,19.45,8.53,6.8,-39.9,-5.61,-9.53,-1.22,0.24,7.53,inf
2023,inf,-0.04,0.0,0.19,0.24,0.02,0.0,0.0,0.0,27.19,34.1,-205.31,inf,0.0,inf,26.87,33.71,-1.7,2.7,0.04,19.45,8.53,6.8,-39.9,-5.61,-9.53,-1.22,0.24,7.53,inf
