,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,2.26,21.19,4.15,inf,16.14,2.27,3.0,5.43,-13.44,inf,15.46,1.27,6.5,10.66,-0.18,inf,-0.68,0.72,0.28,3.46,42.67,inf,14.06,10.71,19.57,14.16,14.7,1.32,20.64,18.26
2015,4.21,15.56,3.01,inf,13.18,1.66,2.18,3.98,-9.51,inf,12.45,1.35,6.97,2.54,-0.17,inf,-0.73,0.72,0.28,3.45,42.47,inf,12.61,10.68,19.37,14.01,13.01,1.31,14.41,13.14
2016,3.33,19.15,3.32,inf,14.69,1.79,2.45,4.41,-11.07,inf,13.79,1.31,7.55,-6.52,-0.2,inf,-0.9,0.74,0.26,3.5,44.33,inf,12.21,9.37,17.34,12.8,14.24,1.37,12.79,4.86
2017,3.76,31.46,7.31,inf,27.99,3.57,4.63,9.75,-24.96,inf,27.09,1.74,7.49,0.95,-0.23,inf,-0.9,0.63,0.37,2.4,45.85,inf,12.76,11.35,23.23,14.71,17.15,1.3,9.6,9.78
2018,2.33,34.65,6.95,inf,25.84,3.24,4.73,8.43,-24.34,inf,25.19,1.59,7.92,-4.53,-0.17,inf,-0.65,0.68,0.32,3.29,46.55,inf,12.53,9.34,20.05,13.65,19.92,1.46,9.65,5.23
2019,2.51,35.64,7.75,19.05,25.9,3.44,4.09,11.2,-13.36,18.73,25.47,1.8,8.26,inf,-0.13,-0.32,-0.43,0.53,0.47,2.11,46.19,18.07,13.29,9.66,21.73,11.47,19.45,1.19,9.79,7.54
2020,0.78,139.82,5.04,39.22,73.75,4.27,2.4,10.4,-5.36,39.64,74.54,0.49,13.54,inf,0.05,0.42,0.79,0.48,0.52,1.72,47.47,10.89,5.79,3.05,3.6,1.72,4.34,0.56,7.26,-16.5
2021,1.21,22.16,4.81,13.32,16.33,2.62,2.27,59.86,-4.45,13.79,16.91,3.47,15.96,inf,0.17,0.47,0.58,0.47,0.53,1.08,52.63,19.64,16.02,11.81,21.7,10.26,19.2,0.87,18.73,24.34
2022,2.35,20.3,3.25,12.04,15.67,2.04,1.85,11.53,-3.79,11.94,15.54,3.85,24.09,0.88,-0.03,-0.1,-0.14,0.57,0.43,1.46,53.94,16.92,12.99,10.03,16.0,9.12,16.35,0.91,25.49,22.42
2023,2.89,16.48,2.64,9.77,12.72,1.65,1.5,9.35,-3.07,9.67,12.59,3.85,24.09,0.72,-0.03,-0.1,-0.14,0.57,0.43,1.46,53.94,16.92,12.99,10.03,16.0,9.12,16.35,0.91,25.49,22.42
