,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-1.12,0.09,0.59,1.91,0.04,0.03,0.12,-0.05,inf,inf,-0.62,7.89,0.0,0.88,5.88,19.01,0.3,0.51,1.78,25.18,5.92,1.83,-3.12,-7.9,-2.35,1.38,0.75,-1.6,inf
2015,inf,-3.53,0.31,2.18,7.53,0.11,0.08,0.41,-0.18,inf,inf,-0.63,7.16,-2.0,1.0,6.98,24.13,0.26,0.55,1.6,25.47,4.89,1.42,-3.02,-8.86,-2.34,1.07,0.77,4.95,inf
2016,inf,-0.8,0.16,0.78,2.07,0.04,0.03,0.25,-0.06,8.71,23.04,-4.6,23.51,-0.01,1.58,7.96,21.06,0.22,0.61,1.41,25.59,5.39,2.04,-5.3,-19.55,-4.22,-0.23,0.8,8.86,inf
2017,inf,3.84,0.23,0.55,0.95,0.11,0.05,0.41,-0.1,3.91,6.77,1.63,26.96,-0.03,1.43,3.37,5.84,0.23,0.58,1.43,30.31,19.52,11.25,2.78,6.03,1.41,6.51,0.51,-2.6,inf
2018,inf,1.52,0.22,inf,0.48,0.13,0.05,0.74,-0.09,inf,3.42,4.8,33.56,0.01,1.31,inf,2.92,0.24,0.58,1.2,29.6,inf,25.98,8.26,14.3,3.45,12.19,0.42,-5.8,inf
2019,inf,-5.5,0.31,0.94,9.69,0.17,0.07,1.4,-0.11,4.97,51.22,-1.83,32.61,inf,1.31,3.98,41.04,0.23,0.58,1.16,29.29,17.58,1.71,-3.01,-5.61,-1.3,0.84,0.43,-5.3,inf
2020,inf,-0.88,0.22,2.3,4.38,0.09,0.04,1.05,-0.07,20.08,38.3,-6.84,27.21,inf,1.61,16.74,31.93,0.2,0.65,1.12,29.33,4.05,2.13,-10.6,-25.14,-4.92,-1.25,0.46,-5.17,inf
2021,inf,-1.38,0.15,0.41,0.7,0.05,0.03,-1.02,-0.05,5.07,8.67,-2.67,25.09,inf,1.58,4.38,7.48,0.18,0.67,0.94,31.9,12.56,7.34,-3.7,-10.65,-1.94,5.34,0.52,-3.61,inf
2022,inf,-0.29,0.09,0.38,2.17,0.03,0.01,-0.64,-0.02,8.73,49.4,-6.08,20.06,0.0,1.87,8.06,45.61,0.15,0.72,0.95,28.53,7.2,1.27,-9.39,-30.32,-4.63,0.18,0.49,-3.61,inf
2023,inf,-0.12,0.07,32.45,-0.36,0.02,0.01,-1.55,-0.02,inf,-11.37,-9.99,16.45,0.0,2.13,949.79,-10.64,0.13,0.75,0.98,22.43,0.06,-5.68,-17.19,-60.74,-8.14,-4.4,0.47,-3.61,inf
