,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,63.9,12.12,0.53,inf,3.74,3.83,0.27,7.49,-0.29,inf,7.92,0.85,19.21,0.05,0.6,inf,4.18,0.5,0.49,1.84,100.0,inf,102.4,31.6,4.4,2.21,8.26,0.07,49.31,9.66
2015,29.14,-3.26,0.54,inf,-36.49,3.51,0.27,3.27,-0.33,inf,-71.18,-2.58,15.56,0.01,0.51,inf,-34.68,0.51,0.49,2.0,100.0,inf,-9.63,-107.66,-16.59,-8.4,-2.49,0.08,28.45,inf
2016,inf,77.54,0.47,inf,16.04,4.8,0.24,4.55,-0.28,inf,33.21,0.1,15.86,-0.75,0.51,inf,17.18,0.52,0.48,1.77,100.0,inf,29.95,6.19,0.61,0.31,1.34,0.05,6.33,-38.78
2017,0.44,11.41,0.54,inf,6.49,7.34,0.32,6.12,-0.37,inf,10.17,0.93,19.7,0.01,0.3,inf,3.68,0.6,0.4,1.73,100.0,inf,113.08,64.36,4.71,2.83,5.52,0.04,-7.36,-25.61
2018,1.99,243.6,0.57,inf,6.42,7.92,0.31,6.13,-0.37,inf,10.31,0.03,14.42,-2.56,0.34,inf,3.89,0.55,0.45,1.47,100.0,inf,123.44,3.25,0.23,0.13,3.85,0.04,-14.53,-29.93
2019,inf,18.93,0.82,7.42,7.61,15.54,0.59,4.94,-0.7,8.09,8.3,0.76,17.69,inf,0.07,0.67,0.69,0.72,0.28,4.86,100.0,209.48,204.36,82.1,4.32,3.13,6.51,0.04,-14.64,3.32
2020,0.87,23.59,0.67,13.25,13.63,15.52,0.46,4.81,-0.53,16.17,16.62,0.42,14.81,inf,0.15,2.91,3.0,0.68,0.32,3.57,100.0,117.07,113.89,65.78,2.83,1.94,2.54,0.03,-15.19,inf
2021,2.69,108.26,0.49,17.77,19.22,10.62,0.31,9.11,-0.34,27.84,30.12,0.07,14.98,inf,0.28,10.07,10.89,0.63,0.37,1.56,100.0,59.77,55.26,9.81,0.45,0.28,1.62,0.03,-6.86,2.11
2022,1.62,-2.03,0.7,-1.6,-1.59,10.41,0.66,1.46,-1.28,-1.45,-1.44,-3.21,9.31,0.0,-0.07,0.15,0.15,0.94,0.06,12.93,100.0,-648.7,-656.01,-511.97,-34.49,-32.26,-54.94,0.06,-7.12,inf
2023,1.52,-1.79,0.62,-1.41,-1.39,9.15,0.58,1.28,-1.13,-1.26,-1.25,-131.19,380.34,0.0,-0.07,0.15,0.15,0.94,0.06,12.93,100.0,-648.7,-656.01,-511.97,-34.49,-32.26,-54.94,0.06,-7.12,inf
