,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,11.86,15.68,1.02,inf,8.65,1.81,0.6,11.77,-0.75,inf,7.51,1.71,26.35,-0.04,-0.08,inf,-0.66,0.59,0.41,1.34,73.84,inf,20.9,11.53,6.49,3.81,6.67,0.33,12.85,3.2
2015,36.23,-71.52,0.6,inf,9.76,1.49,0.37,inf,-0.4,inf,9.73,-0.19,22.32,0.64,0.04,inf,0.74,0.61,0.39,1.02,51.86,inf,15.23,-2.08,-0.82,-0.51,3.57,0.24,0.31,inf
2016,3.57,12.59,0.62,inf,16.15,2.65,0.39,-234.3,-0.42,inf,15.99,1.07,21.87,-0.02,0.01,inf,0.24,0.63,0.37,0.98,52.66,inf,16.4,21.03,4.78,3.02,1.68,0.14,-10.82,26.44
2017,3.66,-25.65,0.61,inf,-36.68,2.93,0.39,-67.71,-0.41,inf,-35.41,-0.51,21.72,0.17,0.01,inf,-0.66,0.64,0.36,0.91,19.75,inf,-7.98,-11.41,-2.37,-1.51,-2.92,0.13,-15.13,inf
2018,0.17,24.25,1.01,inf,24.01,4.37,0.69,-242.85,-0.75,inf,23.04,0.9,21.69,-0.09,-0.03,inf,-0.66,0.69,0.31,0.97,23.96,inf,18.2,18.02,4.15,2.85,3.93,0.16,-15.99,inf
2019,2.78,8.99,1.46,12.12,21.63,6.66,0.81,91.02,-0.88,13.47,24.04,3.55,21.82,inf,0.15,1.28,2.28,0.55,0.45,1.07,30.5,54.93,30.77,74.02,16.28,8.99,-6.08,0.12,-20.2,15.73
2020,7.86,5.49,1.32,7.84,11.67,4.95,0.65,138.99,-0.71,8.65,12.89,5.28,22.0,inf,0.15,0.92,1.37,0.5,0.5,1.06,37.95,63.11,42.39,90.17,23.99,11.88,-7.3,0.13,-8.26,inf
2021,10.09,15.98,0.93,4.05,5.34,3.07,0.49,-97.5,-0.53,4.94,6.51,1.35,23.16,inf,0.2,0.86,1.13,0.53,0.47,0.94,57.01,75.92,57.55,19.23,5.81,3.06,11.01,0.16,6.56,4.67
2022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.47,30.97,inf,-0.12,0.89,-1.26,0.62,0.38,1.09,33.55,-61.19,43.12,108.48,24.13,15.05,9.59,0.14,8.84,inf
2023,inf,3.38,0.82,-5.99,8.5,3.67,0.51,60.31,-0.57,-5.13,7.28,7.47,30.97,0.01,-0.12,0.89,-1.26,0.62,0.38,1.09,33.55,-61.19,43.12,108.48,24.13,15.05,9.59,0.14,8.84,inf
