,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.12,18.42,4.57,inf,10.41,1.94,1.33,13.4,-2.03,inf,12.23,1.94,7.82,2.7,0.8,inf,1.82,0.29,0.71,1.4,30.36,inf,18.67,10.55,24.8,7.21,12.86,0.68,16.41,30.32
2015,3.33,13.06,2.71,inf,7.15,1.34,0.86,8.09,-1.28,inf,9.37,1.9,9.17,-6.57,0.84,inf,2.22,0.32,0.68,1.48,31.55,inf,18.72,10.24,20.73,6.57,12.2,0.64,9.48,9.48
2016,2.15,21.57,4.02,inf,11.45,1.99,1.19,22.01,-1.71,inf,14.16,1.59,8.52,12.6,0.95,inf,2.71,0.3,0.7,1.22,29.06,inf,17.37,9.22,18.63,5.52,10.91,0.6,8.75,7.01
2017,2.78,9.7,1.89,inf,5.06,0.81,0.44,4.1,-0.63,inf,9.05,2.27,11.69,0.41,1.49,inf,3.99,0.23,0.77,1.54,27.19,inf,16.0,8.35,19.44,4.52,9.04,0.54,13.85,15.98
2018,0.91,30.11,6.41,inf,15.82,2.51,1.42,56.01,-1.93,inf,19.97,0.99,4.64,0.99,1.68,inf,4.15,0.22,0.78,1.11,26.22,inf,15.89,8.35,21.3,4.71,9.57,0.56,17.63,11.39
2019,0.88,41.07,6.29,15.48,22.99,3.36,1.77,35.24,-2.3,18.44,27.39,1.15,7.54,inf,1.2,2.96,4.4,0.28,0.72,1.28,24.62,21.7,14.61,8.18,15.31,4.3,8.39,0.53,21.24,15.22
2020,0.5,49.89,8.64,21.19,29.03,5.07,2.56,41.07,-3.52,23.84,32.65,1.38,7.98,inf,1.08,2.65,3.62,0.3,0.7,1.3,28.12,23.94,17.48,10.17,17.32,5.13,8.6,0.5,21.28,21.1
2021,0.84,19.67,5.28,10.87,12.47,3.69,1.59,20.53,-2.19,12.88,14.77,2.69,10.04,inf,0.97,2.01,2.3,0.3,0.7,1.39,43.1,33.92,29.57,18.75,26.83,8.07,11.79,0.43,19.68,37.93
2022,2.48,28.39,2.55,7.94,11.56,2.94,0.8,115.81,-0.97,12.14,17.68,1.87,20.9,-2.91,1.35,4.2,6.12,0.31,0.69,1.04,37.38,37.07,25.47,10.37,8.97,2.81,7.34,0.27,24.03,29.54
2023,2.88,28.62,2.57,8.01,11.65,2.97,0.8,116.75,-0.98,12.21,17.77,1.87,20.81,-2.93,1.35,4.2,6.12,0.31,0.69,1.04,37.38,37.07,25.47,10.37,8.97,2.81,7.34,0.27,24.03,29.54
