,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.74,2.16,2.87,0.29,0.64,2.88,24.96,12.98,9.78,5.34,14.11,4.14,6.59,0.78,8.88,8.36
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.07,8.42,36.59,0.25,0.69,2.12,20.68,5.22,1.2,-0.79,-1.93,-0.48,0.68,0.6,-3.58,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.43,4.31,28.74,0.29,0.61,2.45,19.85,5.44,0.82,-2.56,-4.76,-1.38,0.21,0.54,-8.79,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.39,1.8,2.91,0.29,0.62,1.96,23.73,10.5,6.5,1.59,3.26,0.94,3.44,0.59,-3.46,1.88
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.73,1.98,2.54,0.26,0.65,2.2,23.75,13.13,10.26,3.56,9.93,2.6,7.07,0.73,0.04,-8.38
2019,1.7,13.15,1.77,6.02,7.54,0.77,0.61,1.61,1.61,8.46,10.6,0.85,6.31,inf,0.52,1.32,1.66,0.27,0.66,2.49,24.72,13.09,10.43,4.86,14.63,3.91,7.97,0.8,6.15,4.16
2020,2.07,6.09,1.98,3.41,3.99,0.75,0.45,1.78,-1.1,5.22,6.11,1.92,5.92,inf,0.56,0.97,1.13,0.23,0.7,1.75,25.18,22.11,18.92,12.39,32.46,7.4,9.99,0.6,11.59,inf
2021,5.21,5.92,1.64,3.11,3.75,0.46,0.39,1.58,-0.99,4.57,5.52,2.12,7.65,inf,0.91,1.73,2.09,0.24,0.69,1.66,25.04,14.65,12.15,7.7,27.69,6.51,12.7,0.84,28.12,inf
2022,10.76,5.58,0.69,1.75,2.1,0.24,0.2,0.67,-0.52,3.3,3.97,1.43,11.6,-0.17,0.83,1.52,1.83,0.21,0.7,2.01,23.54,13.5,11.23,4.23,17.19,3.66,11.21,0.87,30.59,58.8
2023,12.16,4.94,0.61,1.55,1.86,0.21,0.18,0.59,-0.46,3.13,3.76,1.43,11.6,-0.15,0.6,1.52,1.83,0.3,0.7,2.01,23.54,13.5,11.23,4.23,12.34,3.66,11.21,0.87,30.59,58.8
