,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-3.4,-8.17,inf,8.38,0.42,0.42,-3.45,-0.61,inf,16.27,-4.47,-1.86,-0.06,inf,inf,7.88,-0.05,1.03,0.71,19.06,inf,5.02,-12.38,-240.39,-12.49,5.77,1.01,10.81,inf
2015,inf,-2.92,-2.87,inf,-70.95,1.33,1.26,-4.23,-1.65,inf,-112.75,-0.86,-0.88,-0.01,inf,inf,-41.8,-0.44,1.42,0.44,15.52,inf,-1.88,-45.62,-98.12,-43.02,-20.63,0.94,6.98,inf
2016,inf,28.49,-6.63,inf,34.75,2.45,2.88,-8.74,-3.83,inf,42.48,0.16,-0.7,-0.24,inf,inf,7.73,-0.43,1.4,0.43,22.87,inf,7.06,8.61,-23.28,10.11,14.47,1.17,5.53,inf
2017,inf,inf,-21.85,inf,77.3,7.4,7.64,-31.54,-11.48,inf,82.48,0.0,-0.67,-41.62,inf,inf,5.18,-0.35,1.31,0.58,28.02,inf,9.58,0.18,-0.54,0.19,16.9,1.03,4.97,inf
2018,inf,-72.39,-15.76,inf,56.12,6.89,7.57,-20.2,-11.12,inf,60.25,-0.35,-1.59,0.01,inf,inf,4.13,-0.48,1.43,0.46,19.95,inf,12.27,-9.51,-21.77,-10.46,42.76,1.1,4.96,inf
2019,inf,-982.78,-15.01,29.85,54.04,8.31,7.53,-21.2,-11.11,4.84,8.76,-0.04,-2.45,inf,inf,1.51,2.72,-0.5,1.46,0.48,29.27,27.85,15.38,-0.85,-1.53,-0.77,147.43,0.91,6.61,inf
2020,inf,-13.07,-5.43,85.14,-82.21,12.28,6.11,-10.94,-8.18,19.11,-18.45,-1.91,-4.59,inf,inf,9.45,-9.13,-1.12,2.07,0.31,11.28,14.43,-14.94,-93.98,-41.56,-46.73,27.17,0.5,-8.21,inf
2021,inf,-7.49,-2.57,-21.66,-14.11,7.28,3.76,-6.45,-4.62,-7.15,-4.66,-2.27,-6.62,inf,inf,-4.45,-2.9,-1.46,2.46,0.24,-15.61,-33.62,-51.59,-97.15,-34.3,-50.14,43.99,0.52,-5.51,inf
2022,inf,-15.04,-1.1,10.32,42.17,1.55,1.38,-2.16,-1.68,6.36,26.0,-0.49,-6.67,0.19,inf,5.01,20.48,-1.26,2.26,0.22,20.72,14.98,3.67,-10.27,-7.31,-9.2,-5.48,0.9,8.03,inf
2023,inf,-13.69,-1.0,inf,38.38,1.41,1.26,-1.97,-1.53,inf,25.5,-0.49,-6.67,0.17,inf,inf,20.48,-1.26,2.26,0.22,20.72,inf,3.67,-10.27,-7.31,-9.2,-5.48,0.9,8.03,inf
