,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.34,16.22,inf,inf,inf,inf,0.09,0.9,inf,14.97,12.66,15.36,18.21,14.21,1.34,inf,0.07,42.33,27.46
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.81,21.72,inf,inf,inf,inf,0.08,0.92,inf,-30.87,-18.33,-28.84,6.31,3.68,0.3,inf,0.05,30.06,-2.01
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.27,19.66,inf,inf,inf,inf,0.16,0.84,inf,56.37,37.55,53.63,36.42,26.56,4.25,inf,0.12,19.8,28.82
2017,inf,8.36,0.94,13.87,10.96,2.31,0.11,0.96,-0.32,13.87,10.96,2.27,20.29,-0.15,inf,inf,inf,0.16,0.84,inf,21.91,16.66,21.07,27.62,11.02,1.76,inf,0.06,-1.5,-0.63
2018,2.86,16.46,1.12,54.03,42.8,2.82,0.13,2.7,-0.39,54.03,42.8,1.43,21.02,-0.43,inf,inf,inf,0.14,0.86,inf,-11.15,5.22,6.59,17.14,6.75,0.97,inf,0.06,-3.31,-12.39
2019,1.85,17.84,3.14,15.59,13.76,6.01,0.38,3.58,-1.53,15.59,13.76,4.27,24.25,inf,inf,inf,inf,0.12,0.88,1.16,31.18,38.56,43.67,33.69,17.59,2.13,inf,0.06,-0.86,12.13
2020,1.29,25.91,3.19,47.45,83.41,6.44,0.34,9.01,-1.15,47.45,83.41,3.63,29.51,inf,inf,inf,inf,0.11,0.89,0.92,-7.36,13.57,7.72,24.86,12.29,1.3,inf,0.05,2.49,34.81
2021,4.1,9.26,2.15,9.01,8.77,4.8,0.25,5.6,-3.45,9.01,8.77,2.27,9.75,inf,inf,inf,inf,0.12,0.88,1.1,33.71,53.23,54.68,51.82,23.27,2.73,inf,0.05,5.25,12.94
2022,2.74,11.71,2.17,10.34,9.48,1.85,0.25,8.84,-2.87,10.34,9.48,2.04,11.05,-1.19,inf,inf,inf,0.11,0.89,1.03,17.34,17.89,19.52,15.8,18.51,2.12,inf,0.13,46.0,30.57
2023,3.34,9.61,1.78,8.29,7.78,1.52,0.2,7.25,-2.36,8.29,7.78,2.04,11.05,0.94,inf,inf,inf,0.11,0.89,1.03,17.34,18.31,19.52,15.8,18.51,2.12,inf,0.13,46.0,30.57
