,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,5.45,9.41,0.44,2.37,5.32,0.6,0.25,-8.95,-0.27,inf,inf,2.34,49.57,-2.53,0.38,2.05,4.61,0.56,0.44,0.73,27.07,25.46,11.33,6.41,4.72,2.64,4.25,0.41,9.74,8.84
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.44,26.72,inf,0.52,inf,3.84,0.53,0.47,0.51,26.6,inf,16.85,11.36,9.13,4.86,7.52,0.43,6.77,19.81
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.6,28.63,inf,0.54,inf,3.46,0.53,0.47,0.52,29.56,inf,16.53,9.64,9.07,4.79,7.4,0.5,11.75,5.28
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.75,19.46,inf,0.42,inf,3.46,0.54,0.46,0.63,27.58,inf,11.97,3.8,3.84,2.08,4.65,0.55,16.64,-2.81
2018,2.2,15.01,0.89,inf,5.76,0.72,0.48,-158.79,-0.56,inf,inf,1.2,20.23,0.25,0.28,inf,1.84,0.54,0.46,0.98,30.29,inf,12.51,4.8,5.93,3.2,6.08,0.67,16.76,8.05
2019,7.2,10.41,1.33,3.61,7.23,1.13,0.72,5.8,-1.06,inf,inf,2.5,19.5,inf,0.25,0.69,1.37,0.54,0.46,1.61,27.46,31.44,15.69,10.9,12.81,6.87,8.76,0.63,13.39,26.08
2020,7.3,39.49,3.59,11.2,24.75,3.18,2.17,18.83,-2.94,inf,inf,1.62,17.81,inf,0.04,0.12,0.26,0.61,0.39,1.86,24.63,28.38,12.85,8.05,8.93,5.49,7.94,0.68,7.04,-0.09
2021,1.96,29.61,4.37,11.0,17.98,3.24,2.73,-337.58,-3.38,inf,inf,2.77,18.77,inf,0.03,0.06,0.1,0.62,0.38,0.96,31.59,29.48,18.05,10.96,14.75,9.21,13.85,0.84,7.08,9.86
2022,0.85,51.03,4.08,11.87,20.77,3.11,2.82,-138.5,-3.28,6.74,11.79,1.61,20.11,-1.13,0.04,0.12,0.21,0.69,0.31,0.87,27.26,26.22,14.99,6.1,7.99,5.53,7.01,0.91,7.08,-1.47
2023,0.85,50.83,4.06,11.83,20.69,3.1,2.81,-137.97,-3.26,6.72,11.75,1.61,20.11,-1.12,0.04,0.12,0.21,0.69,0.31,0.87,27.26,26.22,14.99,6.1,7.99,5.53,7.01,0.91,7.08,-1.47
