,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.66,6.45,1.66,inf,4.79,0.84,0.72,22.2,-0.97,inf,7.21,1.26,4.89,5.58,0.77,inf,2.29,0.43,0.57,1.16,27.13,inf,17.58,13.05,25.06,10.72,16.07,0.82,8.82,-2.92
2015,6.36,8.58,1.87,inf,6.34,0.91,0.72,8.08,-1.07,inf,inf,1.11,5.08,-0.73,0.96,inf,3.25,0.36,0.64,1.35,23.67,inf,14.33,10.59,21.83,7.76,11.21,0.73,8.85,-6.0
2016,7.4,14.13,2.86,inf,9.51,1.35,1.01,-32.95,-1.37,inf,12.68,1.02,5.03,-1.77,0.97,inf,3.23,0.35,0.65,0.9,22.2,inf,14.18,9.55,20.26,7.12,12.55,0.75,9.31,-5.9
2017,5.53,16.34,3.61,8.35,10.49,1.42,1.07,346.13,-1.57,inf,inf,1.12,5.07,1.64,1.36,3.15,3.96,0.3,0.7,1.01,18.9,16.97,13.51,8.67,22.09,6.57,10.63,0.76,8.88,-1.0
2018,3.9,11.93,2.98,6.23,7.59,1.2,0.9,11.99,-1.23,inf,inf,1.44,5.75,0.42,1.41,2.94,3.58,0.3,0.7,1.39,23.68,19.31,15.85,10.08,25.0,7.56,12.62,0.75,11.82,2.99
2019,6.23,11.51,2.99,6.1,7.47,1.2,0.77,7.74,-1.01,inf,inf,1.63,6.26,inf,1.37,2.79,3.42,0.26,0.74,1.76,21.83,19.64,16.05,10.41,25.96,6.72,13.51,0.65,10.15,5.29
2020,0.94,8.59,2.21,5.12,6.27,1.05,0.64,8.41,-0.82,7.75,9.51,2.03,7.91,inf,1.12,2.6,3.19,0.29,0.71,1.52,22.91,20.54,16.75,12.24,25.73,7.41,13.09,0.61,9.71,12.94
2021,13.71,5.01,1.77,3.13,3.71,0.74,0.51,-23.85,-0.72,5.41,6.41,3.17,9.0,inf,1.3,2.31,2.74,0.29,0.71,0.93,24.61,23.59,19.91,14.74,35.23,10.27,16.48,0.7,15.05,25.49
2022,18.92,6.19,2.56,3.42,3.99,1.01,0.68,58.01,-0.89,5.4,6.31,3.46,8.36,0.69,1.54,2.06,2.41,0.27,0.73,1.05,30.7,29.71,25.42,16.39,41.35,11.03,19.87,0.67,10.3,25.28
2023,17.95,6.71,2.78,3.7,4.33,1.1,0.74,62.89,-0.96,5.79,6.77,3.46,8.36,0.75,1.54,2.06,2.41,0.27,0.73,1.05,30.7,29.71,25.42,16.39,41.35,11.03,19.87,0.67,10.3,25.28
