,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,5.07,7.71,1.1,inf,8.46,289.51,1.04,4.51,-1.35,inf,6.72,15.05,105.21,0.1,-0.23,inf,-1.74,0.94,0.06,46.83,100.0,inf,inf,inf,14.3,13.44,12.92,0.0,65.62,24.09
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.83,96.95,inf,-0.37,19.86,19.05,0.83,0.17,4.43,100.0,-563.81,-587.82,inf,8.08,6.69,-4.26,0.0,-2.67,-2.92
2016,4.69,8.99,1.46,inf,6.19,534.46,1.21,5.66,-1.71,inf,5.02,17.24,106.44,0.07,-0.28,inf,-1.17,0.83,0.17,3.81,100.0,inf,inf,inf,16.2,13.49,21.57,0.0,inf,3.13
2017,6.01,12.96,1.39,inf,18.54,663.6,1.12,4.92,-1.67,inf,14.19,11.52,107.85,-0.39,-0.33,inf,-4.36,0.81,0.19,3.32,71.28,inf,inf,inf,10.69,8.67,6.94,0.0,16.16,-3.95
2018,10.1,49.99,1.8,inf,99.24,555.51,1.3,5.11,-2.0,inf,82.26,3.33,92.58,-0.7,-0.31,inf,-16.97,0.72,0.28,3.61,89.0,inf,559.78,inf,3.6,2.6,-1.1,0.0,21.08,-17.38
2019,7.2,20.8,1.95,38.47,39.17,inf,1.22,5.26,-1.9,34.39,35.02,8.17,87.17,inf,-0.21,-4.08,-4.16,0.63,0.37,2.84,82.09,inf,inf,inf,9.38,5.87,1.83,0.0,-25.48,-11.49
2020,2.65,-294.96,2.83,-95.73,-92.7,25.34,1.67,5.0,-2.96,-87.46,-84.7,-0.76,79.41,inf,-0.24,8.26,8.0,0.59,0.41,4.27,-1.66,-26.47,-27.33,-8.59,-0.96,-0.57,-7.67,0.07,94.65,inf
2021,11.16,8.18,5.24,9.5,9.51,inf,2.24,7.71,-3.74,9.78,9.8,48.27,75.36,inf,0.16,0.28,0.29,0.43,0.57,3.69,14.31,inf,inf,inf,64.06,27.42,25.46,0.0,-16.12,22.87
2022,2.65,25.35,5.74,18.44,18.45,inf,2.59,9.3,-4.48,18.67,18.68,18.84,83.19,-0.42,0.07,inf,0.23,0.45,0.55,2.94,inf,inf,inf,inf,22.64,10.22,14.21,0.0,inf,10.33
2023,1.33,22.78,5.16,inf,16.57,inf,2.33,8.36,-4.03,inf,16.8,18.84,83.19,-0.37,0.07,inf,0.23,0.45,0.55,2.94,inf,inf,inf,inf,22.64,10.22,14.21,0.0,inf,10.33
