,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,3.78,inf,inf,inf,inf,933.24,685.75,inf,-898.74,inf,inf,0.0,0.0,-352.97,0.65,1.81,2.35,0.42,0.58,1.37,21.62,20.24,15.58,4.25,7.51,3.12,13.87,0.73,7.77,-11.6
2015,1.33,inf,inf,inf,inf,676.11,446.51,inf,-628.66,inf,inf,0.0,0.0,839.07,0.97,5.88,13.85,0.32,0.68,1.19,9.32,8.04,3.42,-0.68,-1.4,-0.45,3.38,0.66,10.36,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,inf,1.29,7.31,23.0,0.28,0.72,0.81,11.35,8.95,2.85,-4.97,-9.77,-2.74,0.6,0.55,6.16,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,inf,0.8,inf,7.8,0.36,0.64,0.8,11.73,inf,6.42,-1.93,-3.07,-1.1,4.61,0.57,7.66,inf
2018,inf,25.2,1.23,inf,6.94,0.79,0.45,-3.76,-0.57,inf,12.19,1.03,20.98,-0.09,0.93,inf,5.25,0.36,0.64,0.65,16.99,inf,11.38,3.14,4.9,1.77,7.36,0.56,7.24,-19.77
2019,1.23,11.81,0.9,3.03,5.13,0.56,0.31,-3.3,-0.41,6.32,10.7,1.68,21.97,inf,0.98,3.29,5.57,0.35,0.65,0.72,16.48,18.44,10.9,4.73,7.63,2.64,6.53,0.56,5.2,7.47
2020,2.0,67.78,0.92,4.25,10.57,0.53,0.28,13.27,-0.4,9.27,23.05,0.29,21.55,inf,1.09,5.02,12.48,0.31,0.69,1.08,12.79,12.53,5.04,0.79,1.36,0.42,3.5,0.53,3.81,inf
2021,0.3,45.95,1.03,3.75,7.32,0.45,0.24,-2.19,-0.31,9.25,18.05,0.5,22.28,inf,1.51,5.5,10.73,0.23,0.77,0.69,15.08,12.06,6.18,0.98,2.25,0.51,5.26,0.52,13.66,inf
2022,2.65,-35.07,0.62,2.38,4.22,0.42,0.19,-2.41,-0.24,6.02,10.71,-0.38,21.79,0.17,0.95,3.65,6.48,0.31,0.69,0.71,17.39,17.64,9.92,-1.19,-1.76,-0.55,7.33,0.46,7.69,inf
2023,2.7,-34.53,0.61,2.34,4.16,0.41,0.19,-2.38,-0.23,5.99,10.64,-0.38,21.79,0.16,0.95,3.65,6.48,0.31,0.69,0.71,17.39,17.64,9.92,-1.19,-1.76,-0.55,7.33,0.46,7.69,inf
