,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.0,26.9,8.16,inf,19.16,4.53,4.75,35.43,-7.46,inf,18.19,0.37,1.21,7.65,-0.41,inf,-0.97,0.58,0.42,1.59,52.53,inf,23.65,16.84,30.33,17.66,27.99,1.05,24.76,18.38
2015,4.54,22.72,7.71,inf,16.27,4.02,4.2,24.79,-7.01,inf,15.18,0.42,1.23,1.69,-0.51,inf,-1.08,0.54,0.45,1.73,53.39,inf,24.7,17.68,33.91,18.48,31.04,1.05,12.36,0.18
2016,2.8,30.99,9.65,inf,23.76,4.9,4.95,24.35,-8.7,inf,22.24,0.41,1.31,-13.82,-0.62,inf,-1.52,0.51,0.49,1.89,50.78,inf,20.64,15.82,31.14,15.9,27.56,1.01,10.32,8.25
2017,3.3,16.81,9.16,inf,14.68,5.88,6.08,42.2,-11.07,inf,13.92,0.95,1.74,0.13,-0.47,inf,-0.76,0.66,0.33,1.47,72.51,inf,40.07,34.99,54.47,36.19,35.97,1.03,8.51,28.14
2018,2.04,25.65,7.11,inf,19.15,4.59,4.43,39.45,-7.73,inf,17.88,0.54,1.93,-0.59,-0.47,inf,-1.26,0.62,0.37,1.36,55.79,inf,23.97,17.89,27.72,17.29,25.18,0.97,8.28,8.65
2019,2.14,31.48,8.06,22.28,23.2,4.95,5.07,28.14,-9.43,20.93,21.79,0.54,2.09,inf,-0.49,-1.35,-1.41,0.63,0.37,1.64,55.2,22.24,21.36,15.74,25.62,16.1,23.77,1.02,9.37,7.9
2020,3.48,21.41,6.43,14.5,15.01,4.38,4.02,17.39,-8.3,13.12,13.58,0.68,2.26,inf,-0.61,-1.38,-1.43,0.63,0.37,1.81,59.6,30.19,29.17,20.46,30.04,18.8,29.39,0.92,7.15,10.33
2021,3.74,17.6,6.0,11.97,13.18,3.63,3.46,-754.46,-4.95,11.38,12.53,0.72,2.1,inf,-0.3,-0.59,-0.65,0.58,0.42,0.98,60.3,30.35,27.57,20.64,34.09,19.67,30.51,0.95,6.18,11.98
2022,3.47,11.35,4.33,8.56,8.95,2.7,2.54,-23.46,-3.38,8.18,8.55,0.8,2.09,0.6,-0.2,-0.39,-0.4,0.59,0.41,0.7,61.5,31.51,30.15,23.77,38.18,22.39,31.94,0.94,5.77,-2.1
2023,2.85,13.83,5.27,10.43,10.9,3.29,3.1,-28.58,-4.11,10.05,10.5,0.8,2.09,0.73,-0.19,-0.39,-0.4,0.59,0.41,0.7,61.5,31.51,30.15,23.77,38.14,22.39,31.94,0.94,5.77,-2.1
