,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.18,1.13,inf,2.25,inf,6.38,0.19,0.78,1.39,28.89,inf,17.65,8.12,16.23,3.06,8.46,0.38,inf,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.1,1.22,inf,2.54,8.29,7.83,0.19,0.78,1.78,27.49,17.97,19.02,4.66,7.93,1.51,7.31,0.32,inf,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.3,0.96,inf,3.37,337.83,-100.16,0.16,0.82,1.43,13.24,0.6,-2.02,-18.62,-30.96,-4.9,-1.48,0.26,inf,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.89,inf,3.38,11.36,13.8,0.16,0.81,1.21,28.37,17.59,14.47,-0.2,-0.35,-0.06,2.04,0.28,inf,inf
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.5,0.42,inf,6.97,-26.22,-21.73,0.09,0.9,0.68,19.63,-12.57,-15.17,-56.2,-118.88,-11.02,-4.25,0.2,inf,inf
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.24,0.2,inf,13.66,11.94,12.33,0.04,0.96,0.96,39.71,22.84,22.13,-23.62,-118.29,-4.3,6.54,0.18,-13.69,inf
2020,inf,-9.84,0.98,-14.52,-13.62,1.92,0.47,2.12,-0.82,-15.51,-14.56,-1.18,11.83,inf,0.07,-1.0,-0.94,0.48,0.52,2.12,27.07,-13.22,-14.09,-19.5,-9.97,-4.82,-7.37,0.25,-8.09,inf
2021,inf,5.98,0.46,7.47,7.97,0.8,0.18,0.88,-0.34,6.56,7.0,0.98,12.66,inf,-0.06,-0.9,-0.96,0.4,0.6,1.84,36.43,10.72,10.04,13.39,7.72,3.08,4.04,0.23,0.55,inf
2022,inf,4.66,0.42,5.33,5.63,0.62,0.18,0.72,-0.28,3.94,4.16,1.25,13.87,0.17,-0.11,-1.39,-1.47,0.42,0.58,2.78,33.33,11.57,10.95,13.25,8.96,3.76,5.0,0.28,5.57,inf
2023,inf,4.01,0.36,4.59,4.85,0.53,0.15,0.62,-0.24,3.2,3.38,1.25,13.87,0.14,-0.11,-1.39,-1.47,0.42,0.58,2.78,33.33,11.57,10.95,13.25,8.99,3.76,5.0,0.28,5.57,inf
