,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,3.04,-3.17,0.94,inf,-6.27,1.0,0.25,1.4,-0.69,inf,-17.52,-1.41,4.79,0.01,1.68,inf,-11.26,0.27,0.73,1.39,10.66,inf,-15.91,-31.46,-29.53,-7.87,-9.69,0.25,22.45,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-1.11,4.03,inf,1.24,inf,-5.91,0.32,0.68,1.73,-1.96,inf,-36.18,-47.56,-27.52,-8.77,-10.35,0.18,-1.43,inf
2016,inf,-1.62,1.35,inf,-1.83,3.01,0.27,0.92,-1.08,inf,-4.84,-1.39,1.67,-0.03,2.22,inf,-3.01,0.2,0.81,1.64,-35.3,inf,-164.89,-186.24,-83.24,-16.65,-23.26,0.09,-18.2,inf
2017,inf,-0.5,0.41,inf,-0.47,1.32,0.1,0.52,-0.38,inf,-2.49,-1.34,1.63,0.13,1.75,inf,-2.02,0.24,0.77,1.47,-44.11,inf,-278.31,-263.28,-81.91,-19.4,-35.25,0.07,-22.68,inf
2018,inf,-0.88,1.06,inf,-0.88,3.62,0.2,0.74,-1.05,inf,-2.37,-3.86,3.2,0.23,1.79,inf,-1.49,0.19,0.85,1.52,-62.75,inf,-409.71,-411.44,-120.9,-23.17,-46.98,0.06,-36.7,inf
2019,inf,-0.75,-1.55,-1.24,-0.96,1.6,0.21,3.77,-1.44,-3.72,-2.88,-3.56,-1.71,inf,inf,-2.48,-1.92,-0.13,1.21,1.07,-52.02,-129.0,-166.45,-214.12,-208.06,-27.67,-105.73,0.13,-26.22,inf
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-1.6,-3.31,inf,inf,-4.15,-3.9,-0.27,1.36,0.93,-22.06,-478.69,-508.8,-581.9,-48.39,-13.17,-126.02,0.02,-44.72,inf
2021,inf,-0.53,-0.18,-0.53,-0.5,23.79,0.08,-0.62,-0.53,-3.54,-3.35,-1.8,-5.31,inf,inf,-3.01,-2.85,-0.47,1.54,0.86,inf,inf,inf,inf,-33.8,-15.75,379.34,0.0,-55.23,inf
2022,inf,-0.47,-0.12,-0.55,-0.54,4.32,0.06,-0.45,-0.39,-4.83,-4.76,-1.49,-5.68,0.04,inf,-4.28,-4.22,-0.51,1.59,0.86,-289.44,-790.11,-801.66,-917.09,-26.15,-13.26,150.41,0.01,-55.23,inf
2023,inf,-0.38,-0.1,-0.45,-0.44,3.52,0.05,-0.37,-0.32,-4.72,-4.66,-7.43,-28.4,0.03,inf,-4.28,-4.22,-0.51,1.59,0.86,-289.44,-790.11,-801.66,-917.09,-26.15,-13.26,150.41,0.01,-55.23,inf
