,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-1.49,0.29,inf,3.98,1.46,0.1,1.86,-0.12,inf,15.72,-4.88,25.29,-0.02,0.85,inf,11.73,0.35,0.65,1.69,85.47,inf,36.75,-98.11,-19.3,-6.76,2.36,0.07,20.08,inf
2015,inf,-0.26,0.18,inf,3.2,0.54,0.04,-3.31,-0.05,inf,35.12,-10.93,15.46,0.0,1.8,inf,31.92,0.24,0.76,0.87,86.18,inf,16.79,-210.0,-70.74,-17.06,0.1,0.08,17.74,inf
2016,inf,2.07,0.39,inf,1.92,1.46,0.11,-3.23,-0.12,inf,7.7,1.93,10.24,-0.02,1.17,inf,5.78,0.29,0.71,0.66,85.72,inf,76.26,70.74,18.84,5.56,7.55,0.08,13.55,inf
2017,inf,1.73,0.35,inf,1.01,1.72,0.12,0.46,-0.18,inf,3.81,3.31,16.11,0.05,0.98,inf,2.79,0.34,0.66,4.73,88.93,inf,169.83,99.67,20.53,7.06,13.83,0.07,6.83,inf
2018,inf,-1.28,11.81,inf,8.57,2.12,0.15,-1.17,-0.21,inf,22.12,-5.14,0.56,0.01,18.66,inf,13.55,0.01,0.99,0.66,87.05,inf,24.72,-165.59,-923.01,-12.01,-1.0,0.07,-0.36,inf
2019,109.63,-5.67,44.48,1.62,1.66,1.4,0.11,1.56,-0.14,10.13,10.35,-0.49,0.06,inf,232.87,8.5,8.69,0.0,1.0,1.54,73.81,85.99,84.12,-24.65,-784.99,-2.02,8.52,0.08,-11.13,inf
2020,inf,-0.23,-0.23,5.9,6.77,1.2,0.06,-4.14,-0.08,92.58,106.28,-245.2,-242.94,inf,inf,86.68,99.5,-0.28,1.28,0.9,66.49,20.3,17.69,-515.29,-100.93,-27.93,-3.43,0.05,-18.98,inf
2021,inf,-0.26,-0.09,1.27,1.34,0.52,0.04,1.26,-0.05,32.56,34.52,-132.97,-375.91,inf,inf,31.29,33.18,-0.42,1.42,1.18,73.2,40.88,38.55,-196.4,-35.37,-14.86,2.54,0.08,-12.81,inf
2022,inf,-0.5,-0.05,0.85,0.91,0.28,0.03,-1.65,-0.04,33.7,35.81,-44.99,-420.9,0.01,inf,32.85,34.91,-0.54,1.54,0.91,70.12,33.09,31.14,-56.3,-10.69,-5.8,3.38,0.1,-9.39,inf
2023,inf,-0.35,-0.04,0.59,0.63,0.2,0.02,-1.14,-0.02,33.44,35.54,-44.99,-420.9,0.01,inf,32.85,34.91,-0.54,1.54,0.91,70.12,33.09,31.14,-56.3,-10.69,-5.8,3.38,0.1,-9.39,inf
