,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,2.06,-10.07,0.33,inf,7.66,0.17,0.14,3.69,-0.22,inf,29.17,-0.96,29.23,0.06,0.96,inf,22.09,0.43,0.54,1.12,14.07,inf,2.24,-1.71,-3.29,-1.41,1.56,0.83,9.52,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-9.31,19.92,inf,1.12,inf,-3.84,0.34,0.62,0.95,4.18,inf,-14.67,-23.49,-46.76,-15.9,-13.66,0.68,-4.32,inf
2016,inf,-0.2,0.48,inf,-0.36,0.06,0.05,-0.42,-0.09,inf,inf,-14.03,5.89,0.0,3.89,inf,-2.89,0.11,0.85,0.76,8.69,inf,-15.65,-27.74,-238.26,-26.61,-26.18,0.96,-0.83,inf
2017,inf,0.82,0.48,inf,0.81,0.11,0.12,-52.46,-0.2,inf,3.73,8.27,14.16,-0.01,1.55,inf,2.63,0.25,0.72,0.99,18.36,inf,13.18,13.02,58.42,14.37,9.46,1.1,4.69,44.69
2018,inf,1.23,0.32,inf,0.95,0.09,0.08,5.08,-0.15,inf,inf,4.86,19.02,-0.03,1.31,inf,3.94,0.27,0.7,1.04,11.48,inf,9.71,7.48,25.56,6.94,12.3,0.93,2.14,30.18
2019,inf,-4.95,0.5,2.41,5.53,0.13,0.12,-8.33,-0.21,8.49,19.47,-1.76,17.26,inf,1.26,6.03,13.83,0.24,0.73,0.97,11.24,5.32,2.32,-2.59,-10.17,-2.4,1.46,0.92,3.73,inf
2020,inf,-1.36,0.43,2.97,49.43,0.09,0.08,-4.58,-0.14,14.95,249.16,-4.15,13.11,inf,1.48,10.21,170.12,0.19,0.78,0.96,16.76,3.07,0.18,-6.71,-31.63,-6.02,0.15,0.9,9.31,inf
2021,inf,32.64,0.38,0.79,1.12,0.05,0.06,-0.8,-0.12,4.25,6.04,0.15,13.27,inf,1.56,3.27,4.64,0.16,0.82,0.87,15.67,6.63,4.67,0.16,1.15,0.18,11.82,1.15,13.54,inf
2022,inf,-1.83,0.37,0.56,0.79,0.03,0.04,-0.39,-0.09,4.03,5.63,-2.1,10.28,0.01,2.16,3.25,4.54,0.12,0.87,0.83,13.78,5.62,4.03,-1.73,-20.39,-2.38,13.44,1.38,13.54,inf
2023,inf,-1.72,0.35,0.53,0.74,0.03,0.04,-0.36,-0.09,3.96,5.53,-2.1,10.28,0.01,2.16,3.25,4.54,0.12,0.87,0.83,13.78,5.62,4.03,-1.73,-20.39,-2.38,13.44,1.38,13.54,inf
