,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,8.66,10.58,0.68,inf,262.92,3.76,0.6,0.72,-4.66,inf,-74.98,25.52,395.77,0.22,-0.88,inf,-337.89,0.88,0.11,19.26,36.19,inf,1.43,35.55,6.45,5.66,-3.09,0.16,0.79,6.55
2015,13.94,9.05,0.55,inf,-19.11,4.7,0.49,0.57,-4.8,inf,11.57,23.53,385.06,-1.16,-0.89,inf,30.69,0.89,0.1,30.22,34.38,inf,-24.59,51.9,6.11,5.43,-6.06,0.1,-7.32,-42.74
2016,7.9,8.24,0.7,inf,200.24,6.75,0.6,0.74,-4.49,inf,-53.7,34.93,408.97,0.17,-0.88,inf,-253.93,0.87,0.13,23.62,32.12,inf,3.37,81.85,8.44,7.34,-2.79,0.09,-10.91,-7.67
2017,10.0,19.53,0.86,inf,-136.27,9.59,0.78,0.94,-5.08,inf,1.73,17.66,401.32,-0.4,-0.87,inf,138.0,0.9,0.1,36.74,34.16,inf,-7.04,49.09,4.4,3.96,-2.27,0.08,-14.34,-5.22
2018,6.31,34.66,0.7,inf,-30.08,9.26,0.63,0.79,-3.46,inf,5.17,8.15,405.66,-0.64,-0.82,inf,35.25,0.91,0.09,49.82,28.86,inf,-30.77,26.7,2.01,1.82,-3.59,0.07,-16.68,-13.86
2019,3.05,46.56,0.66,-43.09,-23.44,8.06,0.57,0.79,-2.24,5.44,2.96,5.91,418.5,inf,-0.74,48.53,26.39,0.86,0.14,27.35,26.66,-18.7,-34.39,17.31,1.41,1.22,-3.4,0.07,-13.82,-25.38
2020,2.41,32.9,0.6,34.5,82.37,5.26,0.53,0.72,-2.25,-10.32,-24.65,7.66,418.81,inf,-0.78,-44.82,-107.01,0.88,0.12,31.67,31.27,15.24,6.38,15.98,1.83,1.61,-0.2,0.1,1.12,-20.11
2021,3.33,13.46,0.56,23.1,34.95,6.15,0.5,0.67,-2.29,-7.63,-11.54,17.72,422.14,inf,-0.75,-30.73,-46.48,0.89,0.11,26.78,33.71,26.61,17.59,45.68,4.2,3.73,0.63,0.08,-1.89,-12.69
2022,5.66,6.31,0.74,11.95,13.62,8.01,0.66,0.86,-3.17,-0.74,-0.84,50.06,429.2,0.01,-0.78,-12.68,-14.46,0.9,0.11,25.81,27.02,67.09,58.86,126.97,11.66,10.49,3.03,0.08,-1.89,7.47
2023,4.58,7.79,0.91,14.74,16.81,9.89,0.82,1.06,-3.91,2.06,2.35,50.06,429.2,0.02,-0.78,-12.68,-14.46,0.9,0.11,25.81,27.02,67.09,58.86,126.97,11.66,10.49,3.03,0.08,-1.89,7.47
