,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-3.53,3.07,inf,2.49,0.21,0.2,0.64,-0.5,inf,inf,-2.81,3.22,-0.11,5.99,inf,4.84,0.07,0.93,2.17,19.37,inf,8.49,-5.99,-87.17,-5.77,10.16,0.96,21.84,inf
2015,inf,-2.96,-6.16,inf,2.57,0.25,0.28,1.2,-0.72,inf,inf,-4.5,-2.16,-0.03,inf,inf,4.62,-0.05,1.05,1.65,20.19,inf,9.68,-8.41,-208.48,-9.63,13.1,1.15,22.82,inf
2016,inf,14.95,5.6,inf,3.29,0.3,0.33,1.02,-0.88,inf,inf,0.81,2.17,-0.12,6.59,inf,3.87,0.06,0.94,2.01,19.54,inf,9.19,2.02,37.43,2.18,11.31,1.08,19.39,33.85
2017,2.48,-8.71,34.44,inf,2.47,0.2,0.21,0.72,-0.54,inf,inf,-1.22,0.31,0.04,81.6,inf,5.86,0.01,0.99,1.86,18.48,inf,8.18,-2.32,-395.38,-2.36,9.4,1.02,22.54,inf
2018,inf,-0.88,-3.71,inf,1.65,0.07,0.09,0.52,-0.24,inf,inf,-5.66,-1.35,0.0,inf,inf,9.0,-0.02,1.02,1.36,17.57,inf,4.16,-7.8,-420.03,-9.86,1.28,1.26,24.34,inf
2019,inf,299.39,-17.17,2.8,3.31,0.28,0.37,1.83,-0.97,inf,inf,0.04,-0.75,inf,inf,3.48,4.11,-0.02,1.02,1.47,19.23,10.08,8.54,0.09,-5.74,0.12,12.88,1.29,19.63,inf
2020,2.95,8.01,6.65,2.66,3.11,0.29,0.33,1.14,-0.99,inf,inf,1.27,1.53,inf,6.17,2.46,2.89,0.05,0.95,1.76,19.76,10.83,9.24,3.59,82.98,4.12,13.9,1.15,15.3,inf
2021,10.18,10.74,9.83,2.7,3.16,0.24,0.32,0.99,-1.02,inf,inf,0.99,1.08,inf,9.33,2.56,3.0,0.03,0.97,1.9,17.23,8.83,7.55,2.22,91.55,2.98,14.38,1.34,22.82,25.18
2022,4.33,12.06,7.41,2.77,3.25,0.25,0.37,1.62,-0.94,inf,inf,1.07,1.75,1.35,13.21,2.36,2.76,0.02,0.95,1.6,18.52,9.16,7.82,2.11,128.75,3.05,14.54,1.45,20.68,inf
2023,5.33,9.81,6.02,2.26,2.64,0.21,0.3,1.32,-0.76,4.61,5.4,1.07,1.75,1.09,6.3,2.36,2.76,0.05,0.95,1.6,18.52,9.16,7.82,2.11,61.42,3.05,14.54,1.45,20.68,inf
