,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.41,8.62,1.94,4.4,5.76,0.81,0.49,4.45,-0.8,6.33,8.29,3.21,14.29,0.01,0.85,1.93,2.53,0.25,0.69,1.39,25.46,18.36,14.02,9.37,22.48,5.66,11.32,0.6,33.25,23.43
2015,3.45,8.4,1.95,6.0,8.37,0.94,0.54,3.35,-0.91,7.28,10.16,4.07,17.53,0.31,0.42,1.28,1.79,0.28,0.66,1.65,24.87,15.61,11.19,11.15,23.24,6.42,7.97,0.58,32.16,33.75
2016,1.71,15.17,2.68,inf,9.16,1.36,0.76,4.3,-1.3,inf,10.67,3.59,20.26,-1.27,0.44,inf,1.51,0.28,0.66,1.74,27.02,inf,14.83,8.96,17.7,5.01,10.32,0.56,32.57,34.8
2017,0.88,13.08,2.73,inf,9.25,1.44,0.75,3.81,-1.31,inf,11.23,5.02,24.09,0.33,0.58,inf,1.98,0.27,0.67,1.84,28.94,inf,15.55,10.99,20.84,5.7,10.81,0.52,25.75,48.88
2018,1.62,16.14,2.65,inf,7.13,1.32,0.58,4.96,-0.92,inf,10.4,4.62,28.16,-2.03,1.21,inf,3.27,0.22,0.74,1.46,25.91,inf,18.47,8.16,16.4,3.6,10.74,0.44,19.0,67.98
2019,4.17,1.9,0.57,0.93,1.07,0.24,0.12,0.87,-0.18,3.15,3.62,11.97,40.2,inf,1.35,2.22,2.55,0.22,0.74,1.86,30.48,26.31,22.92,12.85,29.78,6.44,12.58,0.5,22.53,30.52
2020,1.38,7.87,2.24,4.28,4.89,1.31,0.53,3.94,-0.79,6.15,7.02,2.94,10.35,inf,0.97,1.86,2.13,0.24,0.72,1.68,33.46,30.53,26.73,16.63,28.44,6.74,12.88,0.41,19.79,29.77
2021,3.18,6.18,1.79,3.96,4.58,0.94,0.37,2.63,-0.57,6.56,7.6,3.66,12.62,inf,1.18,2.6,3.01,0.21,0.76,1.67,28.45,23.81,20.57,15.24,28.96,5.99,12.13,0.39,24.97,38.99
2022,2.37,13.06,1.87,4.5,5.45,1.12,0.43,4.75,-0.58,7.94,9.61,2.07,14.42,-0.36,1.43,3.44,4.16,0.23,0.74,1.54,31.25,24.86,20.54,8.56,14.34,3.29,9.14,0.38,24.97,26.81
2023,2.37,13.04,1.87,4.49,5.43,1.12,0.43,4.74,-0.58,7.93,9.6,2.07,14.42,-0.36,1.43,3.44,4.16,0.23,0.74,1.54,31.25,24.86,20.54,8.56,14.34,3.29,9.14,0.38,24.97,26.81
