,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.14,2.15,inf,0.1,inf,0.91,0.66,0.34,1.17,28.88,inf,15.21,9.12,6.41,4.23,6.55,0.46,8.72,7.05
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.03,2.11,inf,0.08,0.52,3.08,0.52,0.48,1.37,29.21,22.41,3.81,-2.36,-1.62,-0.84,2.02,0.36,2.19,inf
2016,inf,-57.26,1.15,9.8,49.6,1.93,0.84,46.92,-1.01,10.02,50.76,-0.04,2.09,-2.54,0.03,0.23,1.16,0.51,0.49,1.02,19.98,19.68,3.89,-3.37,-2.01,-1.02,1.59,0.3,-5.91,inf
2017,inf,-424.36,1.7,13.72,71.48,2.74,0.82,36.96,-0.96,13.49,70.29,-0.01,2.0,5.24,-0.03,-0.23,-1.19,0.48,0.52,1.18,21.56,19.97,3.83,-0.65,-0.4,-0.19,0.37,0.3,-8.62,inf
2018,0.07,946.13,2.1,14.87,43.12,3.06,0.99,25.6,-1.15,14.73,42.72,0.0,2.01,-6.07,-0.02,-0.14,-0.4,0.47,0.53,1.37,26.83,20.57,7.09,0.32,0.22,0.1,3.84,0.32,-7.72,-58.93
2019,0.05,354.95,4.04,24.62,63.47,5.61,1.71,15.06,-2.1,24.67,63.6,0.02,2.03,inf,0.01,0.05,0.13,0.42,0.58,2.54,25.71,22.79,8.84,1.58,1.14,0.48,4.27,0.3,-0.62,-30.01
2020,0.33,-329.05,2.16,21.37,76.06,4.87,1.07,4.8,-1.51,18.36,65.36,-0.02,2.43,inf,-0.3,-3.01,-10.7,0.5,0.5,4.18,23.77,22.8,6.4,-1.48,-0.66,-0.33,2.2,0.22,-0.73,inf
2021,4.04,21.64,2.54,9.75,13.82,3.62,1.17,7.19,-1.62,8.57,12.15,0.3,2.53,inf,-0.3,-1.18,-1.67,0.47,0.43,2.16,41.53,37.08,26.17,16.71,11.56,5.4,12.31,0.32,13.09,inf
2022,8.44,15.71,3.22,8.33,11.19,3.49,1.55,27.27,-1.93,7.98,10.73,0.5,2.42,0.23,-0.13,-0.35,-0.46,0.48,0.52,1.41,45.39,41.93,31.2,22.23,20.52,9.88,18.61,0.44,18.58,inf
2023,7.63,16.34,3.35,8.66,11.64,3.63,1.61,28.37,-2.01,8.32,11.18,0.5,2.42,0.28,-0.13,-0.35,-0.46,0.48,0.52,1.41,45.39,41.93,31.2,22.23,20.52,9.88,18.61,0.44,18.58,inf
