,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.31,6.81,1.34,inf,7.4,3.39,0.95,2.87,-2.27,inf,8.02,3.23,16.45,-0.36,0.11,inf,0.62,0.71,0.29,2.3,52.57,inf,45.86,49.85,19.65,13.89,14.13,0.28,13.46,23.83
2015,8.69,4.51,0.74,inf,5.12,2.46,0.61,1.37,-1.33,inf,4.7,2.83,17.21,-0.71,-0.06,inf,-0.42,0.82,0.18,5.58,51.2,inf,48.05,54.52,16.43,13.49,12.36,0.25,5.06,12.74
2016,6.32,11.22,0.91,inf,15.39,4.51,0.73,1.42,-2.06,inf,14.14,1.4,17.14,-0.23,-0.07,inf,-1.25,0.8,0.19,5.09,47.2,inf,29.32,40.23,8.14,6.55,4.74,0.16,-5.12,-6.89
2017,17.38,9.96,1.41,inf,11.28,3.64,1.15,2.7,-2.57,inf,10.25,2.17,15.37,0.18,-0.13,inf,-1.03,0.82,0.17,4.41,44.34,inf,32.31,36.6,14.15,11.56,10.5,0.32,9.16,1.31
2018,2.06,42.32,1.58,inf,inf,10.56,1.39,2.87,-3.11,inf,inf,0.59,15.82,-0.58,-0.15,inf,-152.18,0.88,0.11,8.05,36.3,inf,0.68,24.96,3.74,3.28,-0.27,0.13,-19.26,-30.13
2019,0.27,36.93,2.76,46.42,47.16,12.9,2.43,4.91,-5.67,40.76,41.41,1.41,18.81,inf,-0.34,-5.66,-5.75,0.88,0.11,7.41,40.8,27.8,27.36,34.94,7.47,6.57,5.13,0.19,-3.3,-9.94
2020,0.69,24.03,2.39,36.07,36.59,10.4,2.06,5.54,-3.79,32.1,32.56,1.79,17.93,inf,-0.26,-3.97,-4.03,0.86,0.12,5.5,43.04,28.83,28.41,43.26,9.95,8.59,5.96,0.2,2.84,-1.81
2021,2.07,10.79,1.08,14.81,14.99,4.85,0.91,2.68,-1.62,12.04,12.18,1.89,18.87,inf,-0.2,-2.77,-2.8,0.84,0.14,4.69,46.12,32.72,32.34,44.9,10.04,8.47,6.45,0.19,10.85,13.32
2022,5.8,9.14,0.65,11.79,12.38,2.65,0.54,1.59,-0.93,10.84,11.37,1.47,20.54,-0.37,-0.05,-0.96,-1.01,0.81,0.18,4.91,34.27,22.44,21.38,28.96,7.26,5.87,4.03,0.2,2.72,-1.98
2023,2.89,8.29,0.59,10.7,11.23,2.4,0.49,1.45,-0.84,9.74,10.22,1.47,20.54,-0.34,-0.05,-0.96,-1.01,0.82,0.18,4.91,34.27,22.44,21.38,28.96,7.15,5.87,4.03,0.2,2.72,-1.98
