,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,0.95,30.43,7.75,6.29,7.74,0.81,0.77,3.67,-1.92,9.21,11.34,0.43,1.69,-4.02,2.05,1.66,2.05,0.1,0.82,1.54,29.96,12.82,10.41,2.65,25.48,2.54,14.5,0.96,14.58,19.43
2015,0.9,60.55,8.7,6.12,7.83,0.85,0.74,3.25,-1.84,10.24,13.11,0.21,1.43,-1.46,2.82,1.98,2.54,0.08,0.86,1.61,28.6,13.81,10.79,1.4,14.36,1.22,12.58,0.87,14.4,-4.17
2016,0.91,83.1,8.84,6.58,8.63,0.97,0.85,4.18,-1.93,10.77,14.14,0.15,1.41,-5.39,3.64,2.71,3.56,0.1,0.85,1.56,29.83,14.78,11.26,1.17,10.63,1.02,12.84,0.87,12.65,-9.07
2017,0.19,78.91,4.06,7.67,11.19,1.15,0.68,2.36,-1.89,11.37,16.59,0.17,3.24,6.43,1.2,2.27,3.31,0.17,0.78,1.82,32.8,14.96,10.25,1.45,5.14,0.86,7.5,0.59,7.6,-10.34
2018,0.5,56.41,4.36,8.09,12.49,1.21,0.76,2.36,-1.99,11.76,18.16,0.27,3.45,0.94,1.13,2.1,3.24,0.17,0.78,2.1,34.25,15.01,9.72,2.15,7.73,1.34,7.47,0.62,5.71,-3.84
2019,1.23,44.79,6.1,10.31,14.98,1.66,0.95,3.78,-2.2,14.82,21.54,0.44,3.23,inf,1.4,2.36,3.43,0.16,0.78,1.79,36.37,16.14,11.1,3.71,13.62,2.12,7.76,0.57,3.26,10.48
2020,0.07,96.93,3.1,15.4,26.6,1.79,0.8,1.96,-2.37,18.41,31.8,0.21,6.59,inf,0.03,0.15,0.26,0.26,0.67,2.61,33.48,11.65,6.74,1.85,3.2,0.83,3.77,0.45,3.5,9.5
2021,3.64,18.94,1.71,4.05,9.88,0.43,0.25,1.07,-0.59,6.45,15.72,0.31,3.46,-42.06,1.01,2.41,5.87,0.15,0.63,1.72,32.9,10.61,4.35,2.27,9.02,1.34,2.89,0.59,3.5,18.61
2022,inf,21.15,1.91,4.52,11.03,0.48,0.28,1.2,-0.66,6.92,16.86,0.31,3.46,-46.97,1.01,2.41,5.87,0.15,0.63,1.72,32.9,10.61,4.35,2.27,9.02,1.34,2.89,0.59,3.5,18.61
2023,inf,21.15,1.91,4.52,11.03,0.48,0.28,1.2,-0.66,6.92,16.86,0.31,3.46,-46.97,1.01,2.41,5.87,0.15,0.63,1.72,32.9,10.61,4.35,2.27,9.02,1.34,2.89,0.59,3.5,18.61
